target_sex,dem_sex,metric,r1,r2,t,p,m1,cil_1,ciu_1,m2,cil_2,ciu_2
M,All,fomr,0.0,0.05,-1.4733302627157545,0.21466018278633026,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.0739745586587767,0.06865359487747266,0.07929552244008073
M,All,fomr,0.0,0.1,-1.7312781237150605,0.15844553521778168,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07361154095550801,0.06952693015803169,0.07769615175298433
M,All,fomr,0.0,0.25,0.720430347113337,0.5111136340837601,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.06425288248197494,0.05699565979307482,0.07151010517087507
M,All,fomr,0.0,0.5,-2.6942759514114663,0.05441618253392785,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.08078648653113879,0.0719611335165144,0.08961183954576318
M,All,fomr,0.0,0.75,-3.2407384830566164,0.03165182415691708,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.0868989059435846,0.0740097134844451,0.0997880984027241
M,All,fomr,0.0,1.0,-4.128585833693259,0.014510595240997027,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.13812098659583638,0.10998486292517708,0.1662571102664957
M,All,fomr,0.05,0.1,0.10225711409987408,0.9234737779506998,0.0739745586587767,0.06865359487747266,0.07929552244008073,0.07361154095550801,0.06952693015803169,0.07769615175298433
M,All,fomr,0.05,0.25,2.532452320346686,0.06449620942741086,0.0739745586587767,0.06865359487747266,0.07929552244008073,0.06425288248197494,0.05699565979307482,0.07151010517087507
M,All,fomr,0.05,0.5,-1.2952175076260182,0.2649418877178242,0.0739745586587767,0.06865359487747266,0.07929552244008073,0.08078648653113879,0.0719611335165144,0.08961183954576318
M,All,fomr,0.05,0.75,-1.4167924663405966,0.22949881807253916,0.0739745586587767,0.06865359487747266,0.07929552244008073,0.0868989059435846,0.0740097134844451,0.0997880984027241
M,All,fomr,0.05,1.0,-3.4547735830488873,0.025941154548099588,0.0739745586587767,0.06865359487747266,0.07929552244008073,0.13812098659583638,0.10998486292517708,0.1662571102664957
M,All,fomr,0.1,0.25,2.271535567654697,0.08558237484947707,0.07361154095550801,0.06952693015803169,0.07769615175298433,0.06425288248197494,0.05699565979307482,0.07151010517087507
M,All,fomr,0.1,0.5,-1.6310769756361934,0.17820903223420628,0.07361154095550801,0.06952693015803169,0.07769615175298433,0.08078648653113879,0.0719611335165144,0.08961183954576318
M,All,fomr,0.1,0.75,-1.4811335711218148,0.21268943424176082,0.07361154095550801,0.06952693015803169,0.07769615175298433,0.0868989059435846,0.0740097134844451,0.0997880984027241
M,All,fomr,0.1,1.0,-3.9283820095185784,0.017126320020818566,0.07361154095550801,0.06952693015803169,0.07769615175298433,0.13812098659583638,0.10998486292517708,0.1662571102664957
M,All,fomr,0.25,0.5,-2.070245970994059,0.10720027990695977,0.06425288248197494,0.05699565979307482,0.07151010517087507,0.08078648653113879,0.0719611335165144,0.08961183954576318
M,All,fomr,0.25,0.75,-2.240748862786739,0.08854837427316967,0.06425288248197494,0.05699565979307482,0.07151010517087507,0.0868989059435846,0.0740097134844451,0.0997880984027241
M,All,fomr,0.25,1.0,-4.074555934154458,0.015166064407219291,0.06425288248197494,0.05699565979307482,0.07151010517087507,0.13812098659583638,0.10998486292517708,0.1662571102664957
M,All,fomr,0.5,0.75,-0.668781808853705,0.5402516969330985,0.08078648653113879,0.0719611335165144,0.08961183954576318,0.0868989059435846,0.0740097134844451,0.0997880984027241
M,All,fomr,0.5,1.0,-3.1967787844284983,0.03300202500943429,0.08078648653113879,0.0719611335165144,0.08961183954576318,0.13812098659583638,0.10998486292517708,0.1662571102664957
M,All,fomr,0.75,1.0,-2.8496734082402084,0.04641112421609346,0.0868989059435846,0.0740097134844451,0.0997880984027241,0.13812098659583638,0.10998486292517708,0.1662571102664957
M,M,fomr,0.0,0.05,-1.1531217825176143,0.3130772985707702,0.07803852932938012,0.07423307488038927,0.08184398377837096,0.08238131874120459,0.07667374109016553,0.08808889639224365
M,M,fomr,0.0,0.1,-1.1646178594615635,0.30889607026342053,0.07803852932938012,0.07423307488038927,0.08184398377837096,0.08288066833148759,0.07723303035227455,0.08852830631070063
M,M,fomr,0.0,0.25,0.7203392539984512,0.5111639959633717,0.07803852932938012,0.07423307488038927,0.08184398377837096,0.0733773583514015,0.064902485846031,0.08185223085677198
M,M,fomr,0.0,0.5,-3.786407217009127,0.019328652910759508,0.07803852932938012,0.07423307488038927,0.08184398377837096,0.0952002611474089,0.08717716661768651,0.10322335567713128
M,M,fomr,0.0,0.75,-4.741470419062611,0.009027412377544047,0.07803852932938012,0.07423307488038927,0.08184398377837096,0.109313132498988,0.0945448586828325,0.1240814063151435
M,M,fomr,0.0,1.0,-4.6500786977761654,0.00966088697917706,0.07803852932938012,0.07423307488038927,0.08184398377837096,0.17561205163035515,0.1405670245976214,0.2106570786630889
M,M,fomr,0.05,0.1,-0.0864954933063969,0.935229293325554,0.08238131874120459,0.07667374109016553,0.08808889639224365,0.08288066833148759,0.07723303035227455,0.08852830631070063
M,M,fomr,0.05,0.25,1.916621660245736,0.12776755337484544,0.08238131874120459,0.07667374109016553,0.08808889639224365,0.0733773583514015,0.064902485846031,0.08185223085677198
M,M,fomr,0.05,0.5,-2.43897559815349,0.07128712575699186,0.08238131874120459,0.07667374109016553,0.08808889639224365,0.0952002611474089,0.08717716661768651,0.10322335567713128
M,M,fomr,0.05,0.75,-2.8043364686834473,0.048596344030217606,0.08238131874120459,0.07667374109016553,0.08808889639224365,0.109313132498988,0.0945448586828325,0.1240814063151435
M,M,fomr,0.05,1.0,-4.0889743544485135,0.014987717753434167,0.08238131874120459,0.07667374109016553,0.08808889639224365,0.17561205163035515,0.1405670245976214,0.2106570786630889
M,M,fomr,0.1,0.25,1.6813426374936031,0.16799005578563572,0.08288066833148759,0.07723303035227455,0.08852830631070063,0.0733773583514015,0.064902485846031,0.08185223085677198
M,M,fomr,0.1,0.5,-2.6074078366058497,0.05958208412996481,0.08288066833148759,0.07723303035227455,0.08852830631070063,0.0952002611474089,0.08717716661768651,0.10322335567713128
M,M,fomr,0.1,0.75,-2.7490595728395792,0.05142410722175058,0.08288066833148759,0.07723303035227455,0.08852830631070063,0.109313132498988,0.0945448586828325,0.1240814063151435
M,M,fomr,0.1,1.0,-4.768861528087386,0.008847460711393647,0.08288066833148759,0.07723303035227455,0.08852830631070063,0.17561205163035515,0.1405670245976214,0.2106570786630889
M,M,fomr,0.25,0.5,-2.7255991708485383,0.052681529794353046,0.0733773583514015,0.064902485846031,0.08185223085677198,0.0952002611474089,0.08717716661768651,0.10322335567713128
M,M,fomr,0.25,0.75,-3.0001633864759443,0.03993553337577313,0.0733773583514015,0.064902485846031,0.08185223085677198,0.109313132498988,0.0945448586828325,0.1240814063151435
M,M,fomr,0.25,1.0,-4.675885194820808,0.0094766880891419,0.0733773583514015,0.064902485846031,0.08185223085677198,0.17561205163035515,0.1405670245976214,0.2106570786630889
M,M,fomr,0.5,0.75,-1.375237368403985,0.24105423369300202,0.0952002611474089,0.08717716661768651,0.10322335567713128,0.109313132498988,0.0945448586828325,0.1240814063151435
M,M,fomr,0.5,1.0,-3.749919418312558,0.01994847400715793,0.0952002611474089,0.08717716661768651,0.10322335567713128,0.17561205163035515,0.1405670245976214,0.2106570786630889
M,M,fomr,0.75,1.0,-2.943986253647514,0.0422212159910403,0.109313132498988,0.0945448586828325,0.1240814063151435,0.17561205163035515,0.1405670245976214,0.2106570786630889
M,F,fomr,0.0,0.05,-1.5747473280458797,0.1904332744266908,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.06300454904643286,0.05717214443249945,0.06883695366036628
M,F,fomr,0.0,0.1,-1.319020339753198,0.25760463789780397,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.06125381054202774,0.055887194876506875,0.06662042620754861
M,F,fomr,0.0,0.25,0.5383620645753884,0.6188877336582406,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.0521352660292306,0.046083401141859014,0.05818713091660218
M,F,fomr,0.0,0.5,-0.7892304461091305,0.47412632283694184,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.059654637383875095,0.04751705679951773,0.07179221796823246
M,F,fomr,0.0,0.75,0.978442740901484,0.3832560748141184,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.049293673173254345,0.037678881489650345,0.060908464856858344
M,F,fomr,0.0,1.0,0.6148099330926627,0.5719322988085648,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.047533235213064344,0.02879849593979391,0.06626797448633479
M,F,fomr,0.05,0.1,0.9364767079946773,0.4020461422317714,0.06300454904643286,0.05717214443249945,0.06883695366036628,0.06125381054202774,0.055887194876506875,0.06662042620754861
M,F,fomr,0.05,0.25,3.045642593609388,0.038190672347882544,0.06300454904643286,0.05717214443249945,0.06883695366036628,0.0521352660292306,0.046083401141859014,0.05818713091660218
M,F,fomr,0.05,0.5,0.49779208138155295,0.64475394245463,0.06300454904643286,0.05717214443249945,0.06883695366036628,0.059654637383875095,0.04751705679951773,0.07179221796823246
M,F,fomr,0.05,0.75,1.400371992721216,0.23399769894088224,0.06300454904643286,0.05717214443249945,0.06883695366036628,0.049293673173254345,0.037678881489650345,0.060908464856858344
M,F,fomr,0.05,1.0,1.153058396968046,0.3131004971586732,0.06300454904643286,0.05717214443249945,0.06883695366036628,0.047533235213064344,0.02879849593979391,0.06626797448633479
M,F,fomr,0.1,0.25,3.691124774777964,0.020998017667531354,0.06125381054202774,0.055887194876506875,0.06662042620754861,0.0521352660292306,0.046083401141859014,0.05818713091660218
M,F,fomr,0.1,0.5,0.20567021779979044,0.8470917709490706,0.06125381054202774,0.055887194876506875,0.06662042620754861,0.059654637383875095,0.04751705679951773,0.07179221796823246
M,F,fomr,0.1,0.75,1.2553842812016378,0.27767421513635593,0.06125381054202774,0.055887194876506875,0.06662042620754861,0.049293673173254345,0.037678881489650345,0.060908464856858344
M,F,fomr,0.1,1.0,1.0431660553562867,0.3557662762667776,0.06125381054202774,0.055887194876506875,0.06662042620754861,0.047533235213064344,0.02879849593979391,0.06626797448633479
M,F,fomr,0.25,0.5,-0.8166845317729797,0.4599548783980431,0.0521352660292306,0.046083401141859014,0.05818713091660218,0.059654637383875095,0.04751705679951773,0.07179221796823246
M,F,fomr,0.25,0.75,0.3219334487385384,0.7636252782875238,0.0521352660292306,0.046083401141859014,0.05818713091660218,0.049293673173254345,0.037678881489650345,0.060908464856858344
M,F,fomr,0.25,1.0,0.35583378706706675,0.7399381722716238,0.0521352660292306,0.046083401141859014,0.05818713091660218,0.047533235213064344,0.02879849593979391,0.06626797448633479
M,F,fomr,0.5,0.75,1.0443104249298356,0.3552962595235218,0.059654637383875095,0.04751705679951773,0.07179221796823246,0.049293673173254345,0.037678881489650345,0.060908464856858344
M,F,fomr,0.5,1.0,0.8129931619407202,0.46184074604703856,0.059654637383875095,0.04751705679951773,0.07179221796823246,0.047533235213064344,0.02879849593979391,0.06626797448633479
M,F,fomr,0.75,1.0,0.2132225216001703,0.841579924054503,0.049293673173254345,0.037678881489650345,0.060908464856858344,0.047533235213064344,0.02879849593979391,0.06626797448633479
