target_age,dem_age,metric,r1,r2,t,p,m1,cil_1,ciu_1,m2,cil_2,ciu_2
80+,40-60,auroc,0.05,0.25,0.1866232709640213,0.8610389353381247,0.8596642428773272,0.8571109548819837,0.8622175308726707,0.8588000479585863,0.8528251724626927,0.8647749234544799
80+,40-60,auroc,0.05,0.5,7.61163213370621,0.0015990020857324127,0.8596642428773272,0.8571109548819837,0.8622175308726707,0.8551606024914955,0.8525104764648389,0.8578107285181521
80+,40-60,auroc,0.05,0.75,0.2899004177587631,0.7862994091688144,0.8596642428773272,0.8571109548819837,0.8622175308726707,0.858675332124965,0.8534914752443523,0.8638591890055778
80+,40-60,auroc,0.05,1.0,0.3049079260850694,0.7756427989901256,0.8596642428773272,0.8571109548819837,0.8622175308726707,0.8570541438334427,0.8424041141585263,0.871704173508359
80+,40-60,auroc,0.1,0.25,-1.4523244745887,0.2200573108122391,0.8520263678188481,0.8453179598046675,0.8587347758330287,0.8588000479585863,0.8528251724626927,0.8647749234544799
80+,40-60,auroc,0.1,0.5,-0.8301007254062613,0.45315195202135566,0.8520263678188481,0.8453179598046675,0.8587347758330287,0.8551606024914955,0.8525104764648389,0.8578107285181521
80+,40-60,auroc,0.1,0.75,-2.4871028469541687,0.06769405041134137,0.8520263678188481,0.8453179598046675,0.8587347758330287,0.858675332124965,0.8534914752443523,0.8638591890055778
80+,40-60,auroc,0.1,1.0,-0.9265325282582448,0.4066114594639364,0.8520263678188481,0.8453179598046675,0.8587347758330287,0.8570541438334427,0.8424041141585263,0.871704173508359
80+,40-60,auroc,0.25,0.5,0.7939024796213369,0.4716909381366635,0.8588000479585863,0.8528251724626927,0.8647749234544799,0.8551606024914955,0.8525104764648389,0.8578107285181521
80+,40-60,auroc,0.25,0.75,0.04435274562143261,0.9667490664378372,0.8588000479585863,0.8528251724626927,0.8647749234544799,0.858675332124965,0.8534914752443523,0.8638591890055778
80+,40-60,auroc,0.25,1.0,0.25652756370979946,0.8101972328923952,0.8588000479585863,0.8528251724626927,0.8647749234544799,0.8570541438334427,0.8424041141585263,0.871704173508359
80+,40-60,auroc,0.5,0.75,-0.9701710060008807,0.3868990361234008,0.8551606024914955,0.8525104764648389,0.8578107285181521,0.858675332124965,0.8534914752443523,0.8638591890055778
80+,40-60,auroc,0.5,1.0,-0.2190444072899041,0.8373384381626509,0.8551606024914955,0.8525104764648389,0.8578107285181521,0.8570541438334427,0.8424041141585263,0.871704173508359
80+,40-60,auroc,0.75,1.0,0.2842310832007436,0.7903400666165356,0.858675332124965,0.8534914752443523,0.8638591890055778,0.8570541438334427,0.8424041141585263,0.871704173508359
80+,60-80,auroc,0.0,0.05,-2.1128212049424806,0.10216502528270396,0.8081315300855992,0.8025983478740396,0.8136647122971589,0.8212369398288016,0.8139494154017097,0.8285244642558935
80+,60-80,auroc,0.0,0.1,-2.1095402436637767,0.10254360822244304,0.8081315300855992,0.8025983478740396,0.8136647122971589,0.8215933408862034,0.8140011605678671,0.8291855212045397
80+,60-80,auroc,0.0,0.25,-7.677497228336764,0.0015476858024249848,0.8081315300855992,0.8025983478740396,0.8136647122971589,0.8299258874622357,0.8243555211122646,0.8354962538122068
80+,60-80,auroc,0.0,0.5,-3.706733892034161,0.020713072154461564,0.8081315300855992,0.8025983478740396,0.8136647122971589,0.8259810863544814,0.8210536578508475,0.8309085148581153
80+,60-80,auroc,0.0,0.75,-4.490463734230164,0.010901934630260386,0.8081315300855992,0.8025983478740396,0.8136647122971589,0.8297771903323262,0.8245089501319981,0.8350454305326543
80+,60-80,auroc,0.0,1.0,-1.8118887547182245,0.1442302354173606,0.8081315300855992,0.8025983478740396,0.8136647122971589,0.8258371097683785,0.8107551449694272,0.8409190745673298
80+,60-80,auroc,0.05,0.1,-0.0552091965829253,0.9586193753995387,0.8212369398288016,0.8139494154017097,0.8285244642558935,0.8215933408862034,0.8140011605678671,0.8291855212045397
80+,60-80,auroc,0.05,0.25,-1.5537231651260437,0.1952148867920922,0.8212369398288016,0.8139494154017097,0.8285244642558935,0.8299258874622357,0.8243555211122646,0.8354962538122068
80+,60-80,auroc,0.05,0.5,-1.6619623829267627,0.1718554946171604,0.8212369398288016,0.8139494154017097,0.8285244642558935,0.8259810863544814,0.8210536578508475,0.8309085148581153
80+,60-80,auroc,0.05,0.75,-1.2734673999288877,0.27182284242506877,0.8212369398288016,0.8139494154017097,0.8285244642558935,0.8297771903323262,0.8245089501319981,0.8350454305326543
80+,60-80,auroc,0.05,1.0,-0.3988995381061462,0.7103457199168948,0.8212369398288016,0.8139494154017097,0.8285244642558935,0.8258371097683785,0.8107551449694272,0.8409190745673298
80+,60-80,auroc,0.1,0.25,-1.319270064727157,0.2575287161428336,0.8215933408862034,0.8140011605678671,0.8291855212045397,0.8299258874622357,0.8243555211122646,0.8354962538122068
80+,60-80,auroc,0.1,0.5,-0.8347052494903522,0.4508356564719891,0.8215933408862034,0.8140011605678671,0.8291855212045397,0.8259810863544814,0.8210536578508475,0.8309085148581153
80+,60-80,auroc,0.1,0.75,-2.212147299847816,0.09140734498870026,0.8215933408862034,0.8140011605678671,0.8291855212045397,0.8297771903323262,0.8245089501319981,0.8350454305326543
80+,60-80,auroc,0.1,1.0,-0.48518104103091275,0.6529225179213101,0.8215933408862034,0.8140011605678671,0.8291855212045397,0.8258371097683785,0.8107551449694272,0.8409190745673298
80+,60-80,auroc,0.25,0.5,1.2174535839808072,0.29034082195034167,0.8299258874622357,0.8243555211122646,0.8354962538122068,0.8259810863544814,0.8210536578508475,0.8309085148581153
80+,60-80,auroc,0.25,0.75,0.033146718402938875,0.9751456499420026,0.8299258874622357,0.8243555211122646,0.8354962538122068,0.8297771903323262,0.8245089501319981,0.8350454305326543
80+,60-80,auroc,0.25,1.0,0.492399113789194,0.6482398337832591,0.8299258874622357,0.8243555211122646,0.8354962538122068,0.8258371097683785,0.8107551449694272,0.8409190745673298
80+,60-80,auroc,0.5,0.75,-0.7902890372404883,0.47357365960821013,0.8259810863544814,0.8210536578508475,0.8309085148581153,0.8297771903323262,0.8245089501319981,0.8350454305326543
80+,60-80,auroc,0.5,1.0,0.015705599563727822,0.9882214056060104,0.8259810863544814,0.8210536578508475,0.8309085148581153,0.8258371097683785,0.8107551449694272,0.8409190745673298
80+,60-80,auroc,0.75,1.0,0.6426092312412832,0.5554592545770418,0.8297771903323262,0.8245089501319981,0.8350454305326543,0.8258371097683785,0.8107551449694272,0.8409190745673298
80+,80+,auroc,0.0,0.05,-0.3026504168043136,0.7772420876757279,0.8653508771929825,0.8279276903532893,0.9027740640326758,0.870175438596491,0.8565075390319226,0.8838433381610595
80+,80+,auroc,0.0,0.1,-0.6594726327563808,0.5456270145845021,0.8653508771929825,0.8279276903532893,0.9027740640326758,0.8798245614035087,0.8531787014353996,0.9064704213716178
80+,80+,auroc,0.0,0.25,-0.25565499628246174,0.8108255851975754,0.8653508771929825,0.8279276903532893,0.9027740640326758,0.8675438596491227,0.836015115424644,0.8990726038736014
80+,80+,auroc,0.0,0.5,-0.3785055820522348,0.7242869365340214,0.8653508771929825,0.8279276903532893,0.9027740640326758,0.8763157894736843,0.8575371786501846,0.8950944002971839
80+,80+,auroc,0.0,0.75,-0.2831259801595147,0.7911286317769692,0.8653508771929825,0.8279276903532893,0.9027740640326758,0.8697368421052631,0.844218615585128,0.8952550686253983
80+,80+,auroc,0.0,1.0,0.3016452722459747,0.7779545931520571,0.8653508771929825,0.8279276903532893,0.9027740640326758,0.8583333333333334,0.8398722197926356,0.8767944468740312
80+,80+,auroc,0.05,0.1,-0.7217965864172631,0.5103587316774357,0.870175438596491,0.8565075390319226,0.8838433381610595,0.8798245614035087,0.8531787014353996,0.9064704213716178
80+,80+,auroc,0.05,0.25,0.18227906514775355,0.8642288239448119,0.870175438596491,0.8565075390319226,0.8838433381610595,0.8675438596491227,0.836015115424644,0.8990726038736014
80+,80+,auroc,0.05,0.5,-0.4060957483603486,0.7054585443457777,0.870175438596491,0.8565075390319226,0.8838433381610595,0.8763157894736843,0.8575371786501846,0.8950944002971839
80+,80+,auroc,0.05,0.75,0.028472816098634602,0.9786489938692421,0.870175438596491,0.8565075390319226,0.8838433381610595,0.8697368421052631,0.844218615585128,0.8952550686253983
80+,80+,auroc,0.05,1.0,1.0304893158849076,0.3610098524351696,0.870175438596491,0.8565075390319226,0.8838433381610595,0.8583333333333334,0.8398722197926356,0.8767944468740312
80+,80+,auroc,0.1,0.25,0.7659026105380681,0.48643192189446033,0.8798245614035087,0.8531787014353996,0.9064704213716178,0.8675438596491227,0.836015115424644,0.8990726038736014
80+,80+,auroc,0.1,0.5,0.15791353393636431,0.8821761361624922,0.8798245614035087,0.8531787014353996,0.9064704213716178,0.8763157894736843,0.8575371786501846,0.8950944002971839
80+,80+,auroc,0.1,0.75,0.5694220715394076,0.5995227662651821,0.8798245614035087,0.8531787014353996,0.9064704213716178,0.8697368421052631,0.844218615585128,0.8952550686253983
80+,80+,auroc,0.1,1.0,2.6061617770047785,0.059660185849176324,0.8798245614035087,0.8531787014353996,0.9064704213716178,0.8583333333333334,0.8398722197926356,0.8767944468740312
80+,80+,auroc,0.25,0.5,-0.33070276668125465,0.7574664164188749,0.8675438596491227,0.836015115424644,0.8990726038736014,0.8763157894736843,0.8575371786501846,0.8950944002971839
80+,80+,auroc,0.25,0.75,-0.2324952774876436,0.8275647196020282,0.8675438596491227,0.836015115424644,0.8990726038736014,0.8697368421052631,0.844218615585128,0.8952550686253983
80+,80+,auroc,0.25,1.0,0.5058405614709477,0.6395720639106353,0.8675438596491227,0.836015115424644,0.8990726038736014,0.8583333333333334,0.8398722197926356,0.8767944468740312
80+,80+,auroc,0.5,0.75,0.27735009811261385,0.7952550084538414,0.8763157894736843,0.8575371786501846,0.8950944002971839,0.8697368421052631,0.844218615585128,0.8952550686253983
80+,80+,auroc,0.5,1.0,0.9466020479062014,0.39744222605636165,0.8763157894736843,0.8575371786501846,0.8950944002971839,0.8583333333333334,0.8398722197926356,0.8767944468740312
80+,80+,auroc,0.75,1.0,0.6933949711814672,0.5262205331769187,0.8697368421052631,0.844218615585128,0.8952550686253983,0.8583333333333334,0.8398722197926356,0.8767944468740312
80+,All,fnr,0.0,0.05,0.17204798388456893,0.8717536133548842,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.17870296236989586,0.15853171606352187,0.19887420867626984
80+,All,fnr,0.0,0.1,-1.6043800430930162,0.18389794838623505,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.20112089671737388,0.1866608336281457,0.21558095980660205
80+,All,fnr,0.0,0.25,0.05474574469951944,0.9589663085535187,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.1806244995996797,0.1692426839156613,0.19200631528369808
80+,All,fnr,0.0,0.5,-1.7676625336418454,0.1518530384422903,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.199679743795036,0.18719990282627116,0.21215958476380084
80+,All,fnr,0.0,0.75,-3.158754448014576,0.03422495307196906,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.20160128102481983,0.19202616961992047,0.2111763924297192
80+,All,fnr,0.0,1.0,-1.67723298442584,0.16880205327800257,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.21008807045636507,0.18915385871442322,0.23102228219830692
80+,All,fnr,0.05,0.1,-1.6712323166930163,0.1699950844019307,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.20112089671737388,0.1866608336281457,0.21558095980660205
80+,All,fnr,0.05,0.25,-0.15368835316679924,0.885297449101026,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.1806244995996797,0.1692426839156613,0.19200631528369808
80+,All,fnr,0.05,0.5,-1.6578958240208692,0.1726783371482068,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.199679743795036,0.18719990282627116,0.21215958476380084
80+,All,fnr,0.05,0.75,-1.4175448842090046,0.22929474804947572,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.20160128102481983,0.19202616961992047,0.2111763924297192
80+,All,fnr,0.05,1.0,-2.4474200963964257,0.0706412712826802,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.21008807045636507,0.18915385871442322,0.23102228219830692
80+,All,fnr,0.1,0.25,1.5862420087611466,0.18787015930084747,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.1806244995996797,0.1692426839156613,0.19200631528369808
80+,All,fnr,0.1,0.5,0.21757926466337593,0.8384052332903746,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.199679743795036,0.18719990282627116,0.21215958476380084
80+,All,fnr,0.1,0.75,-0.055670221426888614,0.9582742700914233,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.20160128102481983,0.19202616961992047,0.2111763924297192
80+,All,fnr,0.1,1.0,-0.7875615306482132,0.47499863545129695,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.21008807045636507,0.18915385871442322,0.23102228219830692
80+,All,fnr,0.25,0.5,-1.6625074155043063,0.17174552283805214,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.199679743795036,0.18719990282627116,0.21215958476380084
80+,All,fnr,0.25,0.75,-1.9586082288847508,0.12174879329370365,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.20160128102481983,0.19202616961992047,0.2111763924297192
80+,All,fnr,0.25,1.0,-2.458035409512597,0.06983880786493074,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.21008807045636507,0.18915385871442322,0.23102228219830692
80+,All,fnr,0.5,0.75,-0.20359463942371378,0.8486084484590324,0.199679743795036,0.18719990282627116,0.21215958476380084,0.20160128102481983,0.19202616961992047,0.2111763924297192
80+,All,fnr,0.5,1.0,-1.2662604628481,0.27414056477889914,0.199679743795036,0.18719990282627116,0.21215958476380084,0.21008807045636507,0.18915385871442322,0.23102228219830692
80+,All,fnr,0.75,1.0,-0.5347264818797098,0.6211795437430143,0.20160128102481983,0.19202616961992047,0.2111763924297192,0.21008807045636507,0.18915385871442322,0.23102228219830692
80+,0-20,fnr,0.0,0.05,0.21821789023599278,0.8379401873942978,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.1053333333333333,0.05084147795434123,0.15982518871232537
80+,0-20,fnr,0.0,0.1,-1.8257418583505538,0.14192744777405542,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.13199999999999998,0.11064128804456315,0.1533587119554368
80+,0-20,fnr,0.0,0.25,2.092457497388749,0.10453999977837519,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.09999999999999998,0.08667480719585491,0.11332519280414505
80+,0-20,fnr,0.0,0.5,-0.1280368799328947,0.9042988982224589,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.11333333333333331,0.09765362145701288,0.12901304520965376
80+,0-20,fnr,0.0,0.75,-2.0771631475579935,0.10636388099090424,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.144,0.11719630314263771,0.17080369685736227
80+,0-20,fnr,0.0,1.0,2.190892515675296e-15,0.9999999999999983,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.11199999999999996,0.09230477278276442,0.1316952272172355
80+,0-20,fnr,0.05,0.1,-1.1009637651263615,0.3327105135083828,0.1053333333333333,0.05084147795434123,0.15982518871232537,0.13199999999999998,0.11064128804456315,0.1533587119554368
80+,0-20,fnr,0.05,0.25,0.20293851577273583,0.8490880599173843,0.1053333333333333,0.05084147795434123,0.15982518871232537,0.09999999999999998,0.08667480719585491,0.11332519280414505
80+,0-20,fnr,0.05,0.5,-0.24733069438997182,0.8168286660030869,0.1053333333333333,0.05084147795434123,0.15982518871232537,0.11333333333333331,0.09765362145701288,0.12901304520965376
80+,0-20,fnr,0.05,0.75,-0.9729024158984305,0.38569281319907045,0.1053333333333333,0.05084147795434123,0.15982518871232537,0.144,0.11719630314263771,0.17080369685736227
80+,0-20,fnr,0.05,1.0,-0.21035158095583548,0.8436739315188335,0.1053333333333333,0.05084147795434123,0.15982518871232537,0.11199999999999996,0.09230477278276442,0.1316952272172355
80+,0-20,fnr,0.1,0.25,4.14656844279054,0.014300043397121865,0.13199999999999998,0.11064128804456315,0.1533587119554368,0.09999999999999998,0.08667480719585491,0.11332519280414505
80+,0-20,fnr,0.1,0.5,1.2004900959975635,0.29618102933614354,0.13199999999999998,0.11064128804456315,0.1533587119554368,0.11333333333333331,0.09765362145701288,0.12901304520965376
80+,0-20,fnr,0.1,0.75,-0.7385489458759963,0.5011693674201637,0.13199999999999998,0.11064128804456315,0.1533587119554368,0.144,0.11719630314263771,0.17080369685736227
80+,0-20,fnr,0.1,1.0,1.5596257347301103,0.19386010741325854,0.13199999999999998,0.11064128804456315,0.1533587119554368,0.11199999999999996,0.09230477278276442,0.1316952272172355
80+,0-20,fnr,0.25,0.5,-1.3483997249264807,0.24882091380866503,0.09999999999999998,0.08667480719585491,0.11332519280414505,0.11333333333333331,0.09765362145701288,0.12901304520965376
80+,0-20,fnr,0.25,0.75,-2.4327922765558037,0.07176429792473711,0.09999999999999998,0.08667480719585491,0.11332519280414505,0.144,0.11719630314263771,0.17080369685736227
80+,0-20,fnr,0.25,1.0,-1.2026755886059088,0.29542244305575527,0.09999999999999998,0.08667480719585491,0.11332519280414505,0.11199999999999996,0.09230477278276442,0.1316952272172355
80+,0-20,fnr,0.5,0.75,-1.519882781046707,0.20317150981324375,0.11333333333333331,0.09765362145701288,0.12901304520965376,0.144,0.11719630314263771,0.17080369685736227
80+,0-20,fnr,0.5,1.0,0.07703712157713469,0.9422934842054418,0.11333333333333331,0.09765362145701288,0.12901304520965376,0.11199999999999996,0.09230477278276442,0.1316952272172355
80+,0-20,fnr,0.75,1.0,1.8914649749738415,0.13152790343083456,0.144,0.11719630314263771,0.17080369685736227,0.11199999999999996,0.09230477278276442,0.1316952272172355
80+,20-40,fnr,0.0,0.05,0.14857676530210626,0.8890769488854721,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.16825396825396818,0.14075440997521121,0.19575352653272515
80+,20-40,fnr,0.0,0.1,-1.9788557251299406,0.11895725989550997,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.18783068783068776,0.17609816868275396,0.19956320697862157
80+,20-40,fnr,0.0,0.25,-0.49668126083162306,0.6454710545114881,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.17989417989417986,0.15910203402244982,0.2006863257659099
80+,20-40,fnr,0.0,0.5,-1.479071532595723,0.213208423162638,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.20052910052910047,0.17741499560231,0.22364320545589095
80+,20-40,fnr,0.0,0.75,-3.5723224889403684,0.023327223737460854,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.1994708994708994,0.18582317548413815,0.21311862345766067
80+,20-40,fnr,0.0,1.0,-2.063876697055562,0.10797684623586568,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.21111111111111108,0.1880435790805739,0.23417864314164827
80+,20-40,fnr,0.05,0.1,-1.1410300591200473,0.3175316361205228,0.16825396825396818,0.14075440997521121,0.19575352653272515,0.18783068783068776,0.17609816868275396,0.19956320697862157
80+,20-40,fnr,0.05,0.25,-0.5918984956655914,0.5857532572895071,0.16825396825396818,0.14075440997521121,0.19575352653272515,0.17989417989417986,0.15910203402244982,0.2006863257659099
80+,20-40,fnr,0.05,0.5,-1.9703064379868038,0.12012734372811677,0.16825396825396818,0.14075440997521121,0.19575352653272515,0.20052910052910047,0.17741499560231,0.22364320545589095
80+,20-40,fnr,0.05,0.75,-1.5241357079745186,0.2021536071968848,0.16825396825396818,0.14075440997521121,0.19575352653272515,0.1994708994708994,0.18582317548413815,0.21311862345766067
80+,20-40,fnr,0.05,1.0,-3.6742346141747673,0.021311641128756727,0.16825396825396818,0.14075440997521121,0.19575352653272515,0.21111111111111108,0.1880435790805739,0.23417864314164827
80+,20-40,fnr,0.1,0.25,0.5246230625870003,0.6275758338654802,0.18783068783068776,0.17609816868275396,0.19956320697862157,0.17989417989417986,0.15910203402244982,0.2006863257659099
80+,20-40,fnr,0.1,0.5,-0.7834190055811834,0.4771692257798777,0.18783068783068776,0.17609816868275396,0.19956320697862157,0.20052910052910047,0.17741499560231,0.22364320545589095
80+,20-40,fnr,0.1,0.75,-1.0747703312412702,0.34298742391343495,0.18783068783068776,0.17609816868275396,0.19956320697862157,0.1994708994708994,0.18582317548413815,0.21311862345766067
80+,20-40,fnr,0.1,1.0,-1.3821042421473937,0.23910570741596776,0.18783068783068776,0.17609816868275396,0.19956320697862157,0.21111111111111108,0.1880435790805739,0.23417864314164827
80+,20-40,fnr,0.25,0.5,-1.1834494016170893,0.30215888933918067,0.17989417989417986,0.15910203402244982,0.2006863257659099,0.20052910052910047,0.17741499560231,0.22364320545589095
80+,20-40,fnr,0.25,0.75,-1.5579810539730579,0.194236627169183,0.17989417989417986,0.15910203402244982,0.2006863257659099,0.1994708994708994,0.18582317548413815,0.21311862345766067
80+,20-40,fnr,0.25,1.0,-1.9362483362980356,0.1249147583344043,0.17989417989417986,0.15910203402244982,0.2006863257659099,0.21111111111111108,0.1880435790805739,0.23417864314164827
80+,20-40,fnr,0.5,0.75,0.05152825408582929,0.9613751720167183,0.20052910052910047,0.17741499560231,0.22364320545589095,0.1994708994708994,0.18582317548413815,0.21311862345766067
80+,20-40,fnr,0.5,1.0,-1.788854381999836,0.14814814814814728,0.20052910052910047,0.17741499560231,0.22364320545589095,0.21111111111111108,0.1880435790805739,0.23417864314164827
80+,20-40,fnr,0.75,1.0,-0.5850567254500574,0.5899227053852427,0.1994708994708994,0.18582317548413815,0.21311862345766067,0.21111111111111108,0.1880435790805739,0.23417864314164827
80+,40-60,fnr,0.0,0.05,0.1463327585719053,0.8907372984268036,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.19249448123620302,0.16749269113118512,0.21749627134122093
80+,40-60,fnr,0.0,0.1,-1.2765005607951052,0.2708530299339524,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.21633554083885204,0.20066381568486652,0.23200726599283755
80+,40-60,fnr,0.0,0.25,0.9921221397784364,0.37729646502644726,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.18233995584988955,0.16683153231858602,0.19784837938119307
80+,40-60,fnr,0.0,0.5,-1.1766968108291065,0.30455878468053404,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.20927152317880796,0.19446457962267444,0.22407846673494147
80+,40-60,fnr,0.0,0.75,-0.489408784232399,0.6501774283472636,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.19911699779249445,0.18835072541632242,0.20988327016866648
80+,40-60,fnr,0.0,1.0,-1.3704264004382267,0.2424287166140983,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.22075055187637962,0.19841909796021745,0.2430820057925418
80+,40-60,fnr,0.05,0.1,-1.2822661079439084,0.269018745953371,0.19249448123620302,0.16749269113118512,0.21749627134122093,0.21633554083885204,0.20066381568486652,0.23200726599283755
80+,40-60,fnr,0.05,0.25,1.2538203136416501,0.278185916254105,0.19249448123620302,0.16749269113118512,0.21749627134122093,0.18233995584988955,0.16683153231858602,0.19784837938119307
80+,40-60,fnr,0.05,0.5,-0.89036690491264,0.4235823852081556,0.19249448123620302,0.16749269113118512,0.21749627134122093,0.20927152317880796,0.19446457962267444,0.22407846673494147
80+,40-60,fnr,0.05,0.75,-0.39425932393257773,0.7135060101966322,0.19249448123620302,0.16749269113118512,0.21749627134122093,0.19911699779249445,0.18835072541632242,0.20988327016866648
80+,40-60,fnr,0.05,1.0,-1.5438503683481455,0.1975026835593673,0.19249448123620302,0.16749269113118512,0.21749627134122093,0.22075055187637962,0.19841909796021745,0.2430820057925418
80+,40-60,fnr,0.1,0.25,2.2740693020618394,0.0853432819901075,0.21633554083885204,0.20066381568486652,0.23200726599283755,0.18233995584988955,0.16683153231858602,0.19784837938119307
80+,40-60,fnr,0.1,0.5,0.9000703207408179,0.418972259555987,0.21633554083885204,0.20066381568486652,0.23200726599283755,0.20927152317880796,0.19446457962267444,0.22407846673494147
80+,40-60,fnr,0.1,0.75,1.8415494421345544,0.1393478253772419,0.21633554083885204,0.20066381568486652,0.23200726599283755,0.19911699779249445,0.18835072541632242,0.20988327016866648
80+,40-60,fnr,0.1,1.0,-0.44389676161847264,0.6800727414073147,0.21633554083885204,0.20066381568486652,0.23200726599283755,0.22075055187637962,0.19841909796021745,0.2430820057925418
80+,40-60,fnr,0.25,0.5,-1.7769084047858885,0.15022462608896336,0.18233995584988955,0.16683153231858602,0.19784837938119307,0.20927152317880796,0.19446457962267444,0.22407846673494147
80+,40-60,fnr,0.25,0.75,-1.214485266991127,0.29135485311799425,0.18233995584988955,0.16683153231858602,0.19784837938119307,0.19911699779249445,0.18835072541632242,0.20988327016866648
80+,40-60,fnr,0.25,1.0,-2.6797788008065835,0.055241282278552004,0.18233995584988955,0.16683153231858602,0.19784837938119307,0.22075055187637962,0.19841909796021745,0.2430820057925418
80+,40-60,fnr,0.5,0.75,1.4503033205746925,0.2205837682356622,0.20927152317880796,0.19446457962267444,0.22407846673494147,0.19911699779249445,0.18835072541632242,0.20988327016866648
80+,40-60,fnr,0.5,1.0,-1.1152534458095436,0.3272224782798228,0.20927152317880796,0.19446457962267444,0.22407846673494147,0.22075055187637962,0.19841909796021745,0.2430820057925418
80+,40-60,fnr,0.75,1.0,-1.40806923108829,0.23187798254301173,0.19911699779249445,0.18835072541632242,0.20988327016866648,0.22075055187637962,0.19841909796021745,0.2430820057925418
80+,60-80,fnr,0.0,0.05,0.2617119612951068,0.8064674341955361,0.21484375,0.1948790594966811,0.2348084405033189,0.2109375,0.19968536325854225,0.22218963674145775
80+,60-80,fnr,0.0,0.1,-1.234661995811987,0.28452762898728434,0.21484375,0.1948790594966811,0.2348084405033189,0.234375,0.21145776962323382,0.2572922303767662
80+,60-80,fnr,0.0,0.25,-0.43273106758477137,0.6875202516409831,0.21484375,0.1948790594966811,0.2348084405033189,0.22421875,0.2003395426493197,0.2480979573506803
80+,60-80,fnr,0.0,0.5,-1.2853691738343027,0.26803647886821724,0.21484375,0.1948790594966811,0.2348084405033189,0.2296875,0.21371574759734488,0.2456592524026551
80+,60-80,fnr,0.0,0.75,-2.2003653253520925,0.09261494236219503,0.21484375,0.1948790594966811,0.2348084405033189,0.23984375,0.21946066196784844,0.2602268380321515
80+,60-80,fnr,0.0,1.0,-1.2270839990691904,0.2870738331145297,0.21484375,0.1948790594966811,0.2348084405033189,0.24453125,0.21778084349667434,0.2712816565033257
80+,60-80,fnr,0.05,0.1,-2.08263040350187,0.10570789536733806,0.2109375,0.19968536325854225,0.22218963674145775,0.234375,0.21145776962323382,0.2572922303767662
80+,60-80,fnr,0.05,0.25,-0.7956618412415454,0.4707763610953664,0.2109375,0.19968536325854225,0.22218963674145775,0.22421875,0.2003395426493197,0.2480979573506803
80+,60-80,fnr,0.05,0.5,-1.5380192066688034,0.19886681176963686,0.2109375,0.19968536325854225,0.22218963674145775,0.2296875,0.21371574759734488,0.2456592524026551
80+,60-80,fnr,0.05,0.75,-2.574789302365118,0.061665846090695926,0.2109375,0.19968536325854225,0.22218963674145775,0.23984375,0.21946066196784844,0.2602268380321515
80+,60-80,fnr,0.05,1.0,-2.094448403816977,0.10430513254214087,0.2109375,0.19968536325854225,0.22218963674145775,0.24453125,0.21778084349667434,0.2712816565033257
80+,60-80,fnr,0.1,0.25,0.41233496180210827,0.7012351405613517,0.234375,0.21145776962323382,0.2572922303767662,0.22421875,0.2003395426493197,0.2480979573506803
80+,60-80,fnr,0.1,0.5,0.5242224339966226,0.6278302871141928,0.234375,0.21145776962323382,0.2572922303767662,0.2296875,0.21371574759734488,0.2456592524026551
80+,60-80,fnr,0.1,0.75,-0.46257302031856284,0.6677140564053212,0.234375,0.21145776962323382,0.2572922303767662,0.23984375,0.21946066196784844,0.2602268380321515
