target_age,rate,metric,g1,g2,t,p,p_bh,m1,cil_1,ciu_1,m2,cil_2,ciu_2
60-80,0.75,fnr,All,40-60,-1.545518786968059,0.16080333990852316,0.2251246758719324,0.2140912730184147,0.18698186780973525,0.24120067822709418,0.2569536423841059,0.21659565669830405,0.29731162806990774
60-80,0.75,fnr,All,60-80,-2.2820812654523426,0.05190244104720774,0.09908647836285114,0.2140912730184147,0.18698186780973525,0.24120067822709418,0.28984375,0.23835278616207436,0.3413347138379257
60-80,0.75,fnr,All,80+,-3.904902327473347,0.004513351820278174,0.020731819037697757,0.2140912730184147,0.18698186780973525,0.24120067822709418,0.35,0.2953392160229628,0.40466078397703714
60-80,1.0,fnr,All,0-20,6.4601756811689,0.00019618501327106568,0.004119885278692379,0.255084067253803,0.21868721093245375,0.29148092357515226,0.09199999999999997,0.06682550219640992,0.11717449780359002
60-80,1.0,fnr,All,20-40,3.8415751028000407,0.004936147389928037,0.020731819037697757,0.255084067253803,0.21868721093245375,0.29148092357515226,0.15608465608465608,0.12932235813750934,0.18284695403180282
60-80,1.0,fnr,All,40-60,-1.059364605556045,0.3203679994528379,0.354090946763663,0.255084067253803,0.21868721093245375,0.29148092357515226,0.2878587196467991,0.24764943743526857,0.3280680018583296
60-80,1.0,fnr,All,60-80,-4.022898906471613,0.0038256820060311157,0.020731819037697757,0.255084067253803,0.21868721093245375,0.29148092357515226,0.41953125,0.35780192497939045,0.4812605750206096
60-80,1.0,fnr,All,80+,-5.319443274305451,0.0007115129667669573,0.0074708861510530515,0.255084067253803,0.21868721093245375,0.29148092357515226,0.6666666666666667,0.5360024010306632,0.7973309323026703
60-80,0.0,fomr,All,0-20,-3.3614612756110405,0.009910278021284972,0.0346859730744974,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.0806942155280709,0.07522488736277577,0.08616354369336604
60-80,0.0,fomr,All,20-40,-2.20276603086197,0.058739988188003855,0.10279497932900675,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07485313460997647,0.07087946275800258,0.07882680646195037
60-80,0.0,fomr,All,40-60,2.6212357695812294,0.030591697311004355,0.07160667376035731,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.05953803373606521,0.05524136787874535,0.06383469959338507
60-80,0.0,fomr,All,60-80,-1.4133724469412208,0.195253977412253,0.22779630698096184,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07345770757537542,0.0678297542645153,0.07908566088623555
60-80,0.0,fomr,All,80+,0.4148510148420155,0.6891527466214955,0.7236103839525703,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.06271783463107153,0.040604064611403146,0.08483160465073991
60-80,0.05,fomr,All,0-20,-2.5514352109154776,0.034098416076360626,0.07160667376035731,0.07256342704337145,0.06406332610486465,0.08106352798187824,0.10106929980888046,0.08342405644126574,0.11871454317649519
60-80,0.05,fomr,All,20-40,-1.5787197790551597,0.15305349015097067,0.21427488621135893,0.07256342704337145,0.06406332610486465,0.08106352798187824,0.08509667305163911,0.07407685003451545,0.09611649606876277
60-80,0.05,fomr,All,40-60,2.0322472275348926,0.07658974171585504,0.12372189046407353,0.07256342704337145,0.06406332610486465,0.08106352798187824,0.06009003820664964,0.05349307847944735,0.06668699793385194
60-80,0.05,fomr,All,60-80,-0.09102514810008655,0.929710509654475,0.929710509654475,0.07256342704337145,0.06406332610486465,0.08106352798187824,0.07319535811474484,0.0644853313996406,0.08190538482984908
60-80,0.05,fomr,All,80+,-1.864760167331975,0.0992025661494314,0.1488038492241471,0.07256342704337145,0.06406332610486465,0.08106352798187824,0.09302398408043569,0.07576925693457508,0.1102787112262963
60-80,0.1,fomr,All,0-20,-1.5112019103597596,0.16918401026169802,0.2154231117060085,0.07227696582020039,0.06780996346722806,0.07674396817317272,0.08191906450276987,0.07166461804696392,0.09217351095857582
60-80,0.1,fomr,All,20-40,-2.592468006850102,0.0319901386512022,0.07160667376035731,0.07227696582020039,0.06780996346722806,0.07674396817317272,0.08273569423142343,0.07725273597880358,0.08821865248404329
60-80,0.1,fomr,All,40-60,2.725268907008866,0.026035626349882914,0.07160667376035731,0.07227696582020039,0.06780996346722806,0.07674396817317272,0.06137868633347552,0.055975785129097115,0.06678158753785393
60-80,0.1,fomr,All,60-80,-1.4906438249827743,0.17439013804772116,0.2154231117060085,0.07227696582020039,0.06780996346722806,0.07674396817317272,0.07810799331015932,0.07290502634171334,0.0833109602786053
60-80,0.1,fomr,All,80+,-2.5084375649798116,0.03645957014093326,0.10937871042279979,0.07227696582020039,0.06780996346722806,0.07674396817317272,0.09143199233716474,0.07881260985456265,0.10405137481976684
60-80,0.25,fomr,All,0-20,-1.0942270896657018,0.3057039420811705,0.3874991206377829,0.07332950216317076,0.07037866203340798,0.07628034229293354,0.08163299625131933,0.06866149538224103,0.09460449712039762
60-80,0.25,fomr,All,20-40,-2.3432041849380063,0.047179112199406445,0.12384516952344192,0.07332950216317076,0.07037866203340798,0.07628034229293354,0.07839702964132463,0.07601671524402963,0.08077734403861962
60-80,0.25,fomr,All,40-60,2.536909289484559,0.034878197355710586,0.10937871042279979,0.07332950216317076,0.07037866203340798,0.07628034229293354,0.06553242440568952,0.06102442332852454,0.0700404254828545
60-80,0.25,fomr,All,60-80,-1.4360608199178984,0.18891085671253371,0.3354977048144639,0.07332950216317076,0.07037866203340798,0.07628034229293354,0.07858393674516707,0.07288874462019614,0.08427912887013801
60-80,0.25,fomr,All,80+,-4.725443891541001,0.001491658300117963,0.01044160810082574,0.07332950216317076,0.07037866203340798,0.07628034229293354,0.11331578331578329,0.0987781302811152,0.12785343635045138
60-80,0.5,fomr,All,0-20,0.2673475627334897,0.7959646048839489,0.7959646048839489,0.077823514223024,0.07178949021413708,0.08385753823191092,0.07545028017064567,0.06110603067375759,0.08979452966753376
60-80,0.5,fomr,All,20-40,-0.27878945400551025,0.7874773546810687,0.7959646048839489,0.077823514223024,0.07178949021413708,0.08385753823191092,0.07899278951760318,0.07479166668986496,0.08319391234534139
60-80,0.5,fomr,All,40-60,1.4259568273624235,0.19171297417969366,0.3354977048144639,0.077823514223024,0.07178949021413708,0.08385753823191092,0.07076742350372592,0.06453527086673518,0.07699957614071666
60-80,0.5,fomr,All,60-80,-2.172348302752458,0.06159268823160126,0.14371627254040295,0.077823514223024,0.07178949021413708,0.08385753823191092,0.08842221866294721,0.08236056314911051,0.0944838741767839
60-80,0.5,fomr,All,80+,-7.466785669928486,7.149468712510022e-05,0.0015013884296271045,0.077823514223024,0.07178949021413708,0.08385753823191092,0.11793146932465817,0.11070227895892756,0.12516065969038878
60-80,0.75,fomr,All,0-20,0.5231045527429509,0.6150767799825363,0.7159252212655992,0.07739948817609058,0.07031845759052387,0.08448051876165728,0.07415813247697758,0.06592079551005592,0.08239546944389925
60-80,0.75,fomr,All,20-40,1.138859438019489,0.28771354210277017,0.3874991206377829,0.07739948817609058,0.07031845759052387,0.08448051876165728,0.07176098295923246,0.06674201559145425,0.07677995032701067
60-80,0.75,fomr,All,40-60,0.4746225382341466,0.6477418668593516,0.7159252212655992,0.07739948817609058,0.07031845759052387,0.08448051876165728,0.0744594835262932,0.06622671560299065,0.08269225144959574
60-80,0.75,fomr,All,60-80,-1.1903386320960008,0.26803465918353275,0.3874991206377829,0.07739948817609058,0.07031845759052387,0.08448051876165728,0.08718054840361926,0.07463628799602304,0.09972480881121548
60-80,0.75,fomr,All,80+,-3.868017902407036,0.004754658700114679,0.024961958175602064,0.07739948817609058,0.07031845759052387,0.08448051876165728,0.11558446991883523,0.09979341779195942,0.13137552204571104
60-80,1.0,fomr,All,0-20,1.3037612870037085,0.22857844161709673,0.3692420979968486,0.0909375415407515,0.08105743979839362,0.10081764328310937,0.07577982569264417,0.057953580528348786,0.09360607085693956
60-80,1.0,fomr,All,20-40,1.9255625423349414,0.0903370868786438,0.18970788244515197,0.0909375415407515,0.08105743979839362,0.10081764328310937,0.0756121103866885,0.06576059413033997,0.08546362664303703
60-80,1.0,fomr,All,40-60,1.075082299155886,0.31368976432582424,0.3874991206377829,0.0909375415407515,0.08105743979839362,0.10081764328310937,0.08280050174604696,0.07394423695387287,0.09165676653822105
60-80,1.0,fomr,All,60-80,-2.633178050482298,0.03002965008095144,0.10937871042279979,0.0909375415407515,0.08105743979839362,0.10081764328310937,0.1159075915562717,0.10253834262262458,0.12927684048991883
60-80,1.0,fomr,All,80+,-4.800210293290485,0.0013551720325311537,0.01044160810082574,0.0909375415407515,0.08105743979839362,0.10081764328310937,0.18595238095238092,0.15268911788557363,0.21921564401918822
80+,0.0,auroc,All,0-20,-10.729864412790029,5.004648085856003e-06,4.4604682295802846e-05,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8912704402515723,0.8855456474840661,0.8969952330190786
80+,0.0,auroc,All,20-40,-1.476450256107874,0.178067433846625,0.3116180092315937,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8554007321555179,0.8500276628219298,0.8607738014891061
80+,0.0,auroc,All,40-60,-0.579618254126232,0.5781253323048884,0.7141548222589797,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8517263915630503,0.8477799433022769,0.8556728398238237
80+,0.0,auroc,All,60-80,11.13458857910408,3.7845063009179227e-06,4.4604682295802846e-05,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8081315300855992,0.8025983478740396,0.8136647122971589
80+,0.0,auroc,All,80+,-0.7174133746524616,0.4935314514817899,0.6909440320745058,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8653508771929825,0.8279276903532893,0.9027740640326758
80+,0.05,auroc,All,0-20,-4.201444935381163,0.0029906040359237917,0.0069780760838221816,0.8579972289702518,0.853691162967575,0.8623032949729286,0.8937308176100629,0.8794563951204799,0.9080052400996459
80+,0.05,auroc,All,20-40,-1.1838785109054564,0.2704421045204667,0.40566315678070003,0.8579972289702518,0.853691162967575,0.8623032949729286,0.8615027516121408,0.8586040019491512,0.8644015012751305
80+,0.05,auroc,All,40-60,-0.5837527176920788,0.5754715543910587,0.7141548222589797,0.8579972289702518,0.853691162967575,0.8623032949729286,0.8596642428773272,0.8571109548819837,0.8622175308726707
80+,0.05,auroc,All,60-80,7.613130058994715,6.227905950365384e-05,0.0003269650623941827,0.8579972289702518,0.853691162967575,0.8623032949729286,0.8212369398288016,0.8139494154017097,0.8285244642558935
80+,0.05,auroc,All,80+,-1.4897907787939673,0.17460922100034898,0.3116180092315937,0.8579972289702518,0.853691162967575,0.8623032949729286,0.870175438596491,0.8565075390319226,0.8838433381610595
80+,0.1,auroc,All,0-20,-10.390551724604288,6.372097470828978e-06,4.4604682295802846e-05,0.854011516401133,0.8492995531785793,0.8587234796236868,0.8903647798742138,0.8864385338820403,0.8942910258663873
80+,0.1,auroc,All,20-40,-1.2076960768778053,0.2616533257045412,0.40566315678070003,0.854011516401133,0.8492995531785793,0.8587234796236868,0.8586158498647105,0.853875996067088,0.863355703662333
80+,0.1,auroc,All,40-60,0.42450638387919226,0.6823824082680019,0.7388449392190538,0.854011516401133,0.8492995531785793,0.8587234796236868,0.8520263678188481,0.8453179598046675,0.8587347758330287
80+,0.1,auroc,All,60-80,6.360057709448071,0.00021824678592604886,0.0007684513230149764,0.854011516401133,0.8492995531785793,0.8587234796236868,0.8215933408862034,0.8140011605678671,0.8291855212045397
80+,0.1,auroc,All,80+,-1.6723075127689586,0.1330041495887415,0.27930871413635716,0.854011516401133,0.8492995531785793,0.8587234796236868,0.8798245614035087,0.8531787014353996,0.9064704213716178
80+,0.25,auroc,All,0-20,-4.970367179748573,0.0010925981573864818,0.002868070163139515,0.8603136688700058,0.8540486779511622,0.8665786597888494,0.900120754716981,0.8875561388180679,0.9126853706158942
80+,0.25,auroc,All,20-40,-0.4583616020833582,0.6588872196139376,0.7388449392190538,0.8603136688700058,0.8540486779511622,0.8665786597888494,0.8628107923003092,0.855602365515683,0.8700192190849354
80+,0.25,auroc,All,40-60,0.30649723612455965,0.7670514511746822,0.7670514511746822,0.8603136688700058,0.8540486779511622,0.8665786597888494,0.8588000479585863,0.8528251724626927,0.8647749234544799
80+,0.25,auroc,All,60-80,6.354465202106082,0.0002195575208614218,0.0007684513230149764,0.8603136688700058,0.8540486779511622,0.8665786597888494,0.8299258874622357,0.8243555211122646,0.8354962538122068
80+,0.25,auroc,All,80+,-0.3943003313714926,0.7036618468752893,0.7388449392190538,0.8603136688700058,0.8540486779511622,0.8665786597888494,0.8675438596491227,0.836015115424644,0.8990726038736014
80+,0.5,auroc,All,0-20,-5.452697589708874,0.0006067610788870932,0.0018202832366612796,0.8574988672745736,0.8552756645972583,0.8597220699518888,0.8890867924528301,0.8791775924470658,0.8989959924585943
80+,0.5,auroc,All,20-40,-1.9908894240439243,0.08166045287857088,0.18199721550682077,0.8574988672745736,0.8552756645972583,0.8597220699518888,0.8639143310519792,0.8587211694342061,0.8691074926697524
80+,0.5,auroc,All,40-60,1.18499341747886,0.2700253592303564,0.4496997079476081,0.8574988672745736,0.8552756645972583,0.8597220699518888,0.8551606024914955,0.8525104764648389,0.8578107285181521
80+,0.5,auroc,All,60-80,10.220976688285356,7.208471842821899e-06,0.00015137790869925987,0.8574988672745736,0.8552756645972583,0.8597220699518888,0.8259810863544814,0.8210536578508475,0.8309085148581153
80+,0.5,auroc,All,80+,-1.744438886731547,0.11923705272652287,0.2276343733869982,0.8574988672745736,0.8552756645972583,0.8597220699518888,0.8763157894736843,0.8575371786501846,0.8950944002971839
80+,0.75,auroc,All,0-20,-6.197120711398097,0.0002602434767047506,0.0013662782526999407,0.8601811723319186,0.8556980162572652,0.864664328406572,0.8891924528301887,0.8823184662037771,0.8960664394566002
80+,0.75,auroc,All,20-40,-1.95243612830761,0.08666534071753369,0.18199721550682077,0.8601811723319186,0.8556980162572652,0.864664328406572,0.8669341108265447,0.8628518423112964,0.871016379341793
80+,0.75,auroc,All,40-60,0.3851738462624584,0.7101473943017802,0.7848997515967046,0.8601811723319186,0.8556980162572652,0.864664328406572,0.858675332124965,0.8534914752443523,0.8638591890055778
80+,0.75,auroc,All,60-80,7.704931293138153,5.7174957679407176e-05,0.0004002247037558502,0.8601811723319186,0.8556980162572652,0.864664328406572,0.8297771903323262,0.8245089501319981,0.8350454305326543
80+,0.75,auroc,All,80+,-0.6465510553747932,0.5360267403680237,0.703535096733031,0.8601811723319186,0.8556980162572652,0.864664328406572,0.8697368421052631,0.844218615585128,0.8952550686253983
80+,1.0,auroc,All,0-20,-4.333632282079492,0.002499722491012914,0.01049883446225424,0.8581671049787618,0.8450835689250734,0.8712506410324502,0.8958188679245283,0.8880212895884892,0.9036164462605673
80+,1.0,auroc,All,20-40,-0.452598544681737,0.6628593225360049,0.7733358762920057,0.8581671049787618,0.8450835689250734,0.8712506410324502,0.8625614349862298,0.8516747970171598,0.8734480729552999
80+,1.0,auroc,All,40-60,0.09933234530454021,0.9233183968984309,0.9694843167433524,0.8581671049787618,0.8450835689250734,0.8712506410324502,0.8570541438334427,0.8424041141585263,0.871704173508359
80+,1.0,auroc,All,60-80,2.8386104292662444,0.021858646376865555,0.07650526231902945,0.8581671049787618,0.8450835689250734,0.8712506410324502,0.8258371097683785,0.8107551449694272,0.8409190745673298
80+,1.0,auroc,All,80+,-0.01287854383109374,0.9900400691528459,0.9900400691528459,0.8581671049787618,0.8450835689250734,0.8712506410324502,0.8583333333333334,0.8398722197926356,0.8767944468740312
80+,0.0,fnr,All,0-20,8.998331928874562,1.8556453832060257e-05,0.0001948427652366327,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.11199999999999999,0.1051853856415338,0.11881461435846617
80+,0.0,fnr,All,20-40,0.9867534701078018,0.3526635048158141,0.4976526811514875,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.1708994708994708,0.15663528950994135,0.18516365228900025
80+,0.0,fnr,All,40-60,-1.1628916242748817,0.27838553349137646,0.4496997079476081,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.19470198675496686,0.17812923793421903,0.2112747355757147
80+,0.0,fnr,All,60-80,-2.546763595532527,0.03434724568504398,0.10304173705513194,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.21484375,0.1948790594966811,0.2348084405033189
80+,0.0,fnr,All,80+,0.9806953807309825,0.3554662008224911,0.4976526811514875,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.14999999999999997,0.09533921602296283,0.2046607839770371
80+,0.05,fnr,All,0-20,2.2135669257735144,0.05775878672479988,0.15161681515259967,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.1053333333333333,0.05084147795434123,0.15982518871232537
80+,0.05,fnr,All,20-40,0.5371036820198207,0.6058078065192534,0.7483508198179013,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.16825396825396818,0.14075440997521121,0.19575352653272515
80+,0.05,fnr,All,40-60,-0.7526133588071122,0.47324402837954926,0.6625416397313689,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.19249448123620302,0.16749269113118512,0.21749627134122093
80+,0.05,fnr,All,60-80,-2.4465352988898794,0.04015311795983266,0.12045935387949798,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.2109375,0.19968536325854225,0.22218963674145775
80+,0.05,fnr,All,80+,-1.0765747991252184,0.31306135008808483,0.5057144886038294,0.17870296236989586,0.15853171606352187,0.19887420867626984,0.21666666666666662,0.15823183062822782,0.2751015027051054
80+,0.1,fnr,All,0-20,4.697833309401708,0.0015457849739071257,0.010820494817349879,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.13199999999999998,0.11064128804456315,0.1533587119554368
80+,0.1,fnr,All,20-40,1.2511792072562364,0.24621753098699137,0.43109945593275684,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.18783068783068776,0.17609816868275396,0.19956320697862157
80+,0.1,fnr,All,40-60,-1.250818016275281,0.24634254624728963,0.43109945593275684,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.21633554083885204,0.20066381568486652,0.23200726599283755
80+,0.1,fnr,All,60-80,-2.151313335995248,0.06364494043320384,0.16706796863716009,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.234375,0.21145776962323382,0.2572922303767662
80+,0.1,fnr,All,80+,0.050912779764787607,0.9606432830756986,0.9606432830756986,0.20112089671737388,0.1866608336281457,0.21558095980660205,0.19999999999999998,0.1642161171256568,0.23578388287434315
80+,0.25,fnr,All,0-20,8.065208857880622,4.118761455250349e-05,0.0006916653106338541,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.09999999999999998,0.08667480719585491,0.11332519280414505
80+,0.25,fnr,All,20-40,0.05401226751760906,0.9582498540773492,0.9606432830756986,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.17989417989417986,0.15910203402244982,0.2006863257659099
80+,0.25,fnr,All,40-60,-0.15632860809923066,0.8796469939634994,0.9606432830756986,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.18233995584988955,0.16683153231858602,0.19784837938119307
80+,0.25,fnr,All,60-80,-2.888996642594045,0.02023027524806907,0.0849671560418901,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.22421875,0.2003395426493197,0.2480979573506803
80+,0.25,fnr,All,80+,-1.6826333608210189,0.13094676784520776,0.2749882124749363,0.1806244995996797,0.1692426839156613,0.19200631528369808,0.21666666666666665,0.18088278379232348,0.2524505495410098
80+,0.5,fnr,All,0-20,7.553367778262311,6.587288672703373e-05,0.0006916653106338541,0.199679743795036,0.18719990282627116,0.21215958476380084,0.11333333333333331,0.09765362145701288,0.12901304520965376
80+,0.5,fnr,All,20-40,-0.056683423018439046,0.9561875443893669,0.9606432830756986,0.199679743795036,0.18719990282627116,0.21215958476380084,0.20052910052910047,0.17741499560231,0.22364320545589095
80+,0.5,fnr,All,40-60,-0.868322910011974,0.4105084342082196,0.6157626513123293,0.199679743795036,0.18719990282627116,0.21215958476380084,0.20927152317880796,0.19446457962267444,0.22407846673494147
80+,0.5,fnr,All,60-80,-2.595305576874135,0.03184934762756601,0.11147271669648104,0.199679743795036,0.18719990282627116,0.21215958476380084,0.2296875,0.21371574759734488,0.2456592524026551
80+,0.5,fnr,All,80+,-1.843438260636157,0.10250342970360474,0.23917466930841108,0.199679743795036,0.18719990282627116,0.21215958476380084,0.25,0.20380320585501072,0.2961967941449893
80+,0.75,fnr,All,0-20,3.5477278884875267,0.007534377882078395,0.039555483880911575,0.20160128102481983,0.19202616961992047,0.2111763924297192,0.144,0.11719630314263771,0.17080369685736227
80+,0.75,fnr,All,20-40,0.2240126310194308,0.8283624889049571,0.9606432830756986,0.20160128102481983,0.19202616961992047,0.2111763924297192,0.1994708994708994,0.18582317548413815,0.21311862345766067
80+,0.75,fnr,All,40-60,0.30226325252069547,0.7701606543280072,0.9606432830756986,0.20160128102481983,0.19202616961992047,0.2111763924297192,0.19911699779249445,0.18835072541632242,0.20988327016866648
80+,0.75,fnr,All,60-80,-2.9769359632088763,0.01768290887467822,0.07426821727364852,0.20160128102481983,0.19202616961992047,0.2111763924297192,0.23984375,0.21946066196784844,0.2602268380321515
80+,0.75,fnr,All,80+,-2.0554367265896327,0.07388178699318468,0.17239083631743093,0.20160128102481983,0.19202616961992047,0.2111763924297192,0.26666666666666666,0.2120058826896295,0.3213274506437038
80+,1.0,fnr,All,0-20,5.982484892617798,0.0003297738406263104,0.006925250653152519,0.21008807045636507,0.18915385871442322,0.23102228219830692,0.11199999999999996,0.09230477278276442,0.1316952272172355
80+,1.0,fnr,All,20-40,-0.05757331910487542,0.9555005625883448,0.9555005625883448,0.21008807045636507,0.18915385871442322,0.23102228219830692,0.21111111111111108,0.1880435790805739,0.23417864314164827
80+,1.0,fnr,All,40-60,-0.6106559987894985,0.5583729720402164,0.6514351340469192,0.21008807045636507,0.18915385871442322,0.23102228219830692,0.22075055187637962,0.19841909796021745,0.2430820057925418
80+,1.0,fnr,All,60-80,-1.7775681472422222,0.11337026760403685,0.23430068404542553,0.21008807045636507,0.18915385871442322,0.23102228219830692,0.24453125,0.21778084349667434,0.2712816565033257
80+,1.0,fnr,All,80+,-0.9068430746494517,0.39098598830411224,0.48298269143449163,0.21008807045636507,0.18915385871442322,0.23102228219830692,0.26666666666666666,0.15931501804363724,0.3740183152896961
80+,0.0,fomr,All,0-20,-3.3614612756110405,0.009910278021284972,0.06185655993515489,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.0806942155280709,0.07522488736277577,0.08616354369336604
80+,0.0,fomr,All,20-40,-2.20276603086197,0.058739988188003855,0.15419246899351013,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07485313460997647,0.07087946275800258,0.07882680646195037
80+,0.0,fomr,All,40-60,2.6212357695812294,0.030591697311004355,0.10078547243254549,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.05953803373606521,0.05524136787874535,0.06383469959338507
80+,0.0,fomr,All,60-80,-1.4133724469412208,0.195253977412253,0.31541027120440873,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07345770757537542,0.0678297542645153,0.07908566088623555
80+,0.0,fomr,All,80+,0.4148510148420155,0.6891527466214955,0.7513543377722468,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.06271783463107153,0.040604064611403146,0.08483160465073991
80+,0.05,fomr,All,0-20,-0.37756249309390183,0.7155755597830922,0.7513543377722468,0.06595452697709492,0.0599753782139267,0.07193367574026314,0.07336837101492155,0.039468709086045224,0.10726803294379789
80+,0.05,fomr,All,20-40,-1.0853992290586745,0.3093660823980025,0.4060429831473783,0.06595452697709492,0.0599753782139267,0.07193367574026314,0.07289961541189702,0.06340890651609389,0.08239032430770014
80+,0.05,fomr,All,40-60,1.7254375122001087,0.12272892973808004,0.23430068404542553,0.06595452697709492,0.0599753782139267,0.07193367574026314,0.05780368427844414,0.052074022114173335,0.06353334644271494
80+,0.05,fomr,All,60-80,-1.1304371531860815,0.2910417410546007,0.4060429831473783,0.06595452697709492,0.0599753782139267,0.07193367574026314,0.07055782772020051,0.06665781676308231,0.07445783867731871
80+,0.05,fomr,All,80+,-1.4481317412866697,0.18561059411747202,0.31541027120440873,0.06595452697709492,0.0599753782139267,0.07193367574026314,0.08190584854631505,0.06354488823008732,0.10026680886254279
80+,0.1,fomr,All,0-20,-2.560990470530333,0.03359515747751516,0.10078547243254549,0.07231494347584641,0.06929402818194978,0.07533585876974304,0.0907202460669507,0.07848901433407732,0.10295147779982408
80+,0.1,fomr,All,20-40,-3.245385603673445,0.011782201892410455,0.06185655993515489,0.07231494347584641,0.06929402818194978,0.07533585876974304,0.07985589991388313,0.07712343503258746,0.0825883647951788
80+,0.1,fomr,All,40-60,3.429343348314001,0.008963521054037782,0.06185655993515489,0.07231494347584641,0.06929402818194978,0.07533585876974304,0.0634774133074721,0.06011835481229501,0.06683647180264919
80+,0.1,fomr,All,60-80,-1.2359993055334668,0.2515175610442372,0.3772763415663558,0.07231494347584641,0.06929402818194978,0.07533585876974304,0.07581931238058319,0.07187239095910954,0.07976623380205684
80+,0.1,fomr,All,80+,-0.4647249082946466,0.654514750215061,0.687240487725814,0.07231494347584641,0.06929402818194978,0.07533585876974304,0.07636527108775684,0.06138816542571974,0.09134237674979394
80+,0.25,fomr,All,0-20,-0.7690866393297421,0.4639405316481865,0.5412639535895509,0.06647511466300345,0.06315768931808768,0.06979254000791921,0.07082913521879855,0.0614755138015923,0.0801827566360048
80+,0.25,fomr,All,20-40,-2.4887932277392473,0.03759286989130755,0.10473366711715498,0.06647511466300345,0.06315768931808768,0.06979254000791921,0.07723028428391318,0.07041958733492601,0.08404098123290035
80+,0.25,fomr,All,40-60,3.5110533688936316,0.007949315768083427,0.04173390778243799,0.06647511466300345,0.06315768931808768,0.06979254000791921,0.055301641230632304,0.05081631655995386,0.059786965901310746
80+,0.25,fomr,All,60-80,-1.6694233294143423,0.13358412581848958,0.21578974170679086,0.06647511466300345,0.06315768931808768,0.06979254000791921,0.07367661967718998,0.0668808850253701,0.08047235432900987
80+,0.25,fomr,All,80+,-2.2495497399757722,0.05460565926548733,0.12741320495280378,0.06647511466300345,0.06315768931808768,0.06979254000791921,0.08646161467924206,0.07124378911872614,0.10167944023975797
80+,0.5,fomr,All,0-20,-1.2417572109119324,0.24949609309061077,0.34929453032685503,0.07139321813294472,0.06860524227244977,0.07418119399343967,0.07859575834749613,0.06881728544287521,0.08837423125211705
80+,0.5,fomr,All,20-40,-2.4506134423849306,0.03989853985415428,0.10473366711715498,0.07139321813294472,0.06860524227244977,0.07418119399343967,0.08342210651424933,0.07528141905338948,0.09156279397510919
80+,0.5,fomr,All,40-60,4.2085538144267005,0.002961711879899715,0.020731983159298004,0.07139321813294472,0.06860524227244977,0.07418119399343967,0.06162226780784598,0.05865708845028418,0.06458744716540778
80+,0.5,fomr,All,60-80,-0.9332329791204821,0.3780057858441608,0.4669483236898457,0.07139321813294472,0.06860524227244977,0.07418119399343967,0.07375003106579676,0.07031096169138047,0.07718910044021306
80+,0.5,fomr,All,80+,-2.5843110951366333,0.03239840216493649,0.10473366711715498,0.07139321813294472,0.06860524227244977,0.07418119399343967,0.08786190074115764,0.07704399383592364,0.09867980764639164
80+,0.75,fomr,All,0-20,-3.192862003528991,0.012748406938512506,0.053543309141752524,0.07205810427807784,0.0697780587127712,0.07433814984338448,0.09796461431193842,0.0839245407771893,0.11200468784668755
80+,0.75,fomr,All,20-40,-4.427987180621247,0.002202908567285629,0.020731983159298004,0.07205810427807784,0.0697780587127712,0.07433814984338448,0.08357497110254872,0.07962645220435687,0.08752349000074057
80+,0.75,fomr,All,40-60,6.7976473371345545,0.00013815433039985646,0.002901240938396986,0.07205810427807784,0.0697780587127712,0.07433814984338448,0.058575909251200195,0.055950954955469694,0.061200863546930696
80+,0.75,fomr,All,60-80,-1.6182982025561439,0.1442591785557353,0.21638876783360295,0.07205810427807784,0.0697780587127712,0.07433814984338448,0.07665092640362275,0.07222888848690638,0.08107296432033913
