target_sex,target_age,trial,rate,dem_sex,dem_age,auroc,tpr,fnr,tnr,fpr,ppv,npv,fomr,tn,fp,fn,tp
F,,2,0.5,,0-20,0.8046792452830189,0.9466666666666667,0.05333333333333334,0.4490566037735849,0.5509433962264151,0.4930555555555556,0.937007874015748,0.06299212598425197,119,146,8,142
F,,2,0.5,,20-40,0.7909956446875317,0.828042328042328,0.17195767195767195,0.6381039197812215,0.3618960802187785,0.44084507042253523,0.9150326797385621,0.08496732026143791,700,397,65,313
F,,2,0.5,,40-60,0.7673173988579274,0.7593818984547461,0.24061810154525387,0.6592119275825347,0.3407880724174654,0.34959349593495936,0.9190794357832219,0.08092056421677803,1238,640,109,344
F,,2,0.5,,60-80,0.7385684164149042,0.76171875,0.23828125,0.5971802618328298,0.4028197381671702,0.3277310924369748,0.9067278287461774,0.09327217125382263,593,400,61,195
F,,2,0.5,,80+,0.7368421052631579,0.75,0.25,0.4473684210526316,0.5526315789473685,0.3,0.85,0.15,17,21,3,9
F,,2,0.5,M,0-20,0.8138492649068154,0.9626168224299065,0.037383177570093455,0.4678362573099415,0.5321637426900585,0.5309278350515464,0.9523809523809523,0.047619047619047616,80,91,4,103
F,,2,0.5,M,20-40,0.7768975062086094,0.79296875,0.20703125,0.6324503311258278,0.3675496688741722,0.4776470588235294,0.8781609195402299,0.12183908045977011,382,222,53,203
F,,2,0.5,M,40-60,0.767245306427069,0.7439446366782007,0.2560553633217993,0.6722689075630253,0.3277310924369748,0.37985865724381623,0.906801007556675,0.09319899244332494,720,351,74,215
F,,2,0.5,M,60-80,0.7594039513338543,0.7806451612903226,0.21935483870967742,0.6280276816608996,0.3719723183391003,0.3601190476190476,0.9143576826196473,0.08564231738035265,363,215,34,121
F,,2,0.5,M,80+,0.05882352941176472,0.0,1.0,0.5882352941176471,0.4117647058823529,0.0,0.9090909090909091,0.09090909090909091,10,7,1,0
F,,2,0.5,F,0-20,0.7832756061355765,0.9069767441860465,0.09302325581395349,0.4148936170212766,0.5851063829787234,0.4148936170212766,0.9069767441860465,0.09302325581395349,39,55,4,39
F,,2,0.5,F,20-40,0.8268712798856116,0.9016393442622951,0.09836065573770492,0.6450304259634888,0.35496957403651114,0.38596491228070173,0.9636363636363636,0.03636363636363636,318,175,12,110
F,,2,0.5,F,40-60,0.7715568047873788,0.7865853658536586,0.21341463414634146,0.6418835192069393,0.35811648079306074,0.30861244019138756,0.9367088607594937,0.06329113924050633,518,289,35,129
F,,2,0.5,F,60-80,0.7031134438745079,0.7326732673267327,0.26732673267326734,0.5542168674698795,0.4457831325301205,0.2857142857142857,0.8949416342412452,0.10505836575875487,230,185,27,74
F,,2,0.5,F,80+,0.748917748917749,0.8181818181818182,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.391304347826087,0.7777777777777778,0.2222222222222222,7,14,2,9
F,,2,0.75,,,0.7744452644766245,0.7429943955164131,0.2570056044835869,0.683680636853196,0.31631936314680403,0.40719613865730586,0.9009564949089787,0.09904350509102129,2920,1351,321,928
F,,2,0.75,M,,0.7746290170803234,0.7351485148514851,0.26485148514851486,0.6923392052437526,0.3076607947562474,0.441635687732342,0.8876050420168067,0.11239495798319328,1690,751,214,594
F,,2,0.75,F,,0.7753063702712415,0.7573696145124716,0.24263038548752835,0.6721311475409836,0.32786885245901637,0.3576017130620985,0.9199700822737472,0.0800299177262528,1230,600,107,334
F,,2,0.75,,0-20,0.7836729559748428,0.8733333333333333,0.12666666666666668,0.5962264150943396,0.4037735849056604,0.5504201680672269,0.8926553672316384,0.10734463276836158,158,107,19,131
F,,2,0.75,,20-40,0.7886564126308884,0.7566137566137566,0.24338624338624337,0.6818596171376481,0.31814038286235186,0.4503937007874016,0.8904761904761904,0.10952380952380952,748,349,92,286
F,,2,0.75,,40-60,0.7562022911979538,0.6931567328918322,0.3068432671081678,0.7055378061767839,0.2944621938232162,0.3621683967704729,0.9050546448087432,0.09494535519125682,1325,553,139,314
F,,2,0.75,,60-80,0.7563530652064451,0.734375,0.265625,0.6686807653575025,0.33131923464249746,0.36363636363636365,0.907103825136612,0.09289617486338798,664,329,68,188
F,,2,0.75,,80+,0.7894736842105263,0.75,0.25,0.6578947368421053,0.34210526315789475,0.4090909090909091,0.8928571428571429,0.10714285714285714,25,13,3,9
F,,2,0.75,M,0-20,0.7873968410121878,0.8785046728971962,0.12149532710280374,0.6140350877192983,0.38596491228070173,0.5875,0.8898305084745762,0.11016949152542373,105,66,13,94
F,,2,0.75,M,20-40,0.7798207264072848,0.73046875,0.26953125,0.6903973509933775,0.30960264900662254,0.5,0.8580246913580247,0.1419753086419753,417,187,69,187
F,,2,0.75,M,40-60,0.7573073058519831,0.6851211072664359,0.314878892733564,0.7142857142857143,0.2857142857142857,0.39285714285714285,0.8936915887850467,0.10630841121495327,765,306,91,198
F,,2,0.75,M,60-80,0.7637347918294453,0.7419354838709677,0.25806451612903225,0.6747404844290658,0.32525951557093424,0.3795379537953795,0.9069767441860465,0.09302325581395349,390,188,40,115
F,,2,0.75,M,80+,0.05882352941176472,0.0,1.0,0.7647058823529411,0.23529411764705882,0.0,0.9285714285714286,0.07142857142857142,13,4,1,0
F,,2,0.75,F,0-20,0.7694210786739237,0.8604651162790697,0.13953488372093023,0.5638297872340425,0.43617021276595747,0.47435897435897434,0.8983050847457628,0.1016949152542373,53,41,6,37
F,,2,0.75,F,20-40,0.8096797792039371,0.8114754098360656,0.1885245901639344,0.6713995943204868,0.3286004056795132,0.3793103448275862,0.9350282485875706,0.06497175141242938,331,162,23,99
F,,2,0.75,F,40-60,0.7562033427025721,0.7073170731707317,0.2926829268292683,0.6939281288723668,0.30607187112763323,0.31955922865013775,0.9210526315789473,0.07894736842105263,560,247,48,116
F,,2,0.75,F,60-80,0.7438387212215196,0.7227722772277227,0.27722772277227725,0.6602409638554216,0.3397590361445783,0.3411214953271028,0.9072847682119205,0.09271523178807947,274,141,28,73
F,,2,0.75,F,80+,0.8225108225108225,0.8181818181818182,0.18181818181818182,0.5714285714285714,0.42857142857142855,0.5,0.8571428571428571,0.14285714285714285,12,9,2,9
F,,2,1.0,,,0.7667985945769026,0.7213771016813451,0.27862289831865494,0.685787871692812,0.31421212830718803,0.4016941596076683,0.8938053097345132,0.10619469026548672,2929,1342,348,901
F,,2,1.0,M,,0.7615660275572826,0.7202970297029703,0.27970297029702973,0.6751331421548545,0.3248668578451454,0.4232727272727273,0.87940234791889,0.12059765208110992,1648,793,226,582
F,,2,1.0,F,,0.7734545184193895,0.7233560090702947,0.2766439909297052,0.7,0.3,0.3675115207373272,0.9130434782608695,0.08695652173913043,1281,549,122,319
F,,2,1.0,,0-20,0.7787169811320755,0.8666666666666667,0.13333333333333333,0.5433962264150943,0.45660377358490567,0.5179282868525896,0.8780487804878049,0.12195121951219512,144,121,20,130
F,,2,1.0,,20-40,0.778028582039521,0.7301587301587301,0.2698412698412698,0.6927985414767548,0.3072014585232452,0.45024469820554647,0.8816705336426914,0.11832946635730858,760,337,102,276
F,,2,1.0,,40-60,0.7515157499288849,0.6622516556291391,0.33774834437086093,0.6980830670926518,0.3019169329073482,0.3460207612456747,0.8954918032786885,0.10450819672131148,1311,567,153,300
F,,2,1.0,,60-80,0.748422551611279,0.72265625,0.27734375,0.6908358509566969,0.30916414904330314,0.37601626016260165,0.9062087186261559,0.09379128137384413,686,307,71,185
F,,2,1.0,,80+,0.7894736842105263,0.8333333333333334,0.16666666666666666,0.7368421052631579,0.2631578947368421,0.5,0.9333333333333333,0.06666666666666667,28,10,2,10
F,,2,1.0,M,0-20,0.7863037656446412,0.8785046728971962,0.12149532710280374,0.5380116959064327,0.4619883040935672,0.5433526011560693,0.8761904761904762,0.12380952380952381,92,79,13,94
F,,2,1.0,M,20-40,0.767578125,0.7109375,0.2890625,0.6754966887417219,0.32450331125827814,0.48148148148148145,0.8464730290456431,0.15352697095435686,408,196,74,182
F,,2,1.0,M,40-60,0.7444583369680051,0.6643598615916955,0.3356401384083045,0.6872082166199813,0.3127917833800187,0.36432637571157495,0.8835534213685474,0.11644657863145258,736,335,97,192
F,,2,1.0,M,60-80,0.7445697064404508,0.7354838709677419,0.2645161290322581,0.6903114186851211,0.3096885813148789,0.3890784982935154,0.9068181818181819,0.09318181818181819,399,179,41,114
F,,2,1.0,M,80+,0.17647058823529416,0.0,1.0,0.7647058823529411,0.23529411764705882,0.0,0.9285714285714286,0.07142857142857142,13,4,1,0
F,,2,1.0,F,0-20,0.7560613557644731,0.8372093023255814,0.16279069767441862,0.5531914893617021,0.44680851063829785,0.46153846153846156,0.8813559322033898,0.11864406779661017,52,42,7,36
F,,2,1.0,F,20-40,0.7943005353639477,0.7704918032786885,0.22950819672131148,0.7139959432048681,0.28600405679513186,0.4,0.9263157894736842,0.07368421052631578,352,141,28,94
F,,2,1.0,F,40-60,0.7615528757518059,0.6585365853658537,0.34146341463414637,0.7125154894671624,0.2874845105328377,0.3176470588235294,0.9112519809825673,0.08874801901743265,575,232,56,108
F,,2,1.0,F,60-80,0.7533102707861148,0.7029702970297029,0.297029702970297,0.691566265060241,0.30843373493975906,0.35678391959798994,0.9053627760252366,0.0946372239747634,287,128,30,71
F,,2,1.0,F,80+,0.7792207792207793,0.9090909090909091,0.09090909090909091,0.7142857142857143,0.2857142857142857,0.625,0.9375,0.0625,15,6,1,10
F,,3,0.05,,,0.7890935553406434,0.7982385908726981,0.20176140912730184,0.6518379770545539,0.348162022945446,0.40136876006441224,0.9169960474308301,0.08300395256916997,2784,1487,252,997
F,,3,0.05,M,,0.7904567597275911,0.7797029702970297,0.2202970297029703,0.6767718148299877,0.3232281851700123,0.4439746300211416,0.9027322404371585,0.09726775956284153,1652,789,178,630
F,,3,0.05,F,,0.7955441557315094,0.8321995464852607,0.16780045351473924,0.6185792349726776,0.3814207650273224,0.34460093896713617,0.9386401326699834,0.06135986733001658,1132,698,74,367
F,,3,0.05,,0-20,0.8121257861635219,0.9333333333333333,0.06666666666666667,0.47924528301886793,0.5207547169811321,0.5035971223021583,0.927007299270073,0.072992700729927,127,138,10,140
F,,3,0.05,,20-40,0.8050503296629093,0.8253968253968254,0.1746031746031746,0.6435733819507748,0.35642661804922515,0.4438122332859175,0.9145077720207254,0.08549222797927461,706,391,66,312
F,,3,0.05,,40-60,0.7698599092078136,0.7417218543046358,0.2582781456953642,0.6858359957401491,0.3141640042598509,0.36285097192224625,0.9167259786476868,0.08327402135231317,1288,590,117,336
F,,3,0.05,,60-80,0.7670214942094662,0.78125,0.21875,0.6424974823766365,0.35750251762336355,0.36036036036036034,0.9193083573487032,0.08069164265129683,638,355,56,200
F,,3,0.05,,80+,0.7587719298245613,0.75,0.25,0.6578947368421053,0.34210526315789475,0.4090909090909091,0.8928571428571429,0.10714285714285714,25,13,3,9
F,,3,0.05,M,0-20,0.8072361589331585,0.9439252336448598,0.056074766355140186,0.49707602339181284,0.5029239766081871,0.5401069518716578,0.9340659340659341,0.06593406593406594,85,86,6,101
F,,3,0.05,M,20-40,0.8075331125827814,0.7890625,0.2109375,0.6672185430463576,0.33278145695364236,0.5012406947890818,0.8818380743982495,0.11816192560175055,403,201,54,202
F,,3,0.05,M,40-60,0.7691191816980542,0.7197231833910035,0.28027681660899656,0.7068160597572363,0.2931839402427638,0.39846743295019155,0.9033412887828163,0.09665871121718377,757,314,81,208
F,,3,0.05,M,60-80,0.7729434088625963,0.7677419354838709,0.23225806451612904,0.6833910034602076,0.3166089965397924,0.39403973509933776,0.9164733178654292,0.08352668213457076,395,183,36,119
F,,3,0.05,M,80+,0.05882352941176472,0.0,1.0,0.7058823529411765,0.29411764705882354,0.0,0.9230769230769231,0.07692307692307693,12,5,1,0
F,,3,0.05,F,0-20,0.8231073725878278,0.9069767441860465,0.09302325581395349,0.44680851063829785,0.5531914893617021,0.42857142857142855,0.9130434782608695,0.08695652173913043,42,52,4,39
F,,3,0.05,F,20-40,0.8252585375586073,0.9016393442622951,0.09836065573770492,0.6146044624746451,0.385395537525355,0.36666666666666664,0.9619047619047619,0.0380952380952381,303,190,12,110
F,,3,0.05,F,40-60,0.7789464139994561,0.7804878048780488,0.21951219512195122,0.6579925650557621,0.3420074349442379,0.31683168316831684,0.9365079365079365,0.06349206349206349,531,276,36,128
F,,3,0.05,F,60-80,0.7622808063938925,0.801980198019802,0.19801980198019803,0.5855421686746988,0.41445783132530123,0.3201581027667984,0.9239543726235742,0.07604562737642585,243,172,20,81
F,,3,0.05,F,80+,0.7922077922077922,0.8181818181818182,0.18181818181818182,0.6190476190476191,0.38095238095238093,0.5294117647058824,0.8666666666666667,0.13333333333333333,13,8,2,9
F,,3,0.1,,,0.7871259780008508,0.7846277021617294,0.2153722978382706,0.6523062514633575,0.3476937485366425,0.3975659229208925,0.9119476268412439,0.08805237315875614,2786,1485,269,980
F,,3,0.1,M,,0.7880352557992383,0.7648514851485149,0.23514851485148514,0.6718557968045883,0.3281442031954117,0.4355179704016913,0.8961748633879781,0.10382513661202186,1640,801,190,618
F,,3,0.1,F,,0.791925950708152,0.8208616780045351,0.17913832199546487,0.6262295081967213,0.3737704918032787,0.34608030592734224,0.9355102040816327,0.06448979591836734,1146,684,79,362
F,,3,0.1,,0-20,0.8064654088050315,0.9333333333333333,0.06666666666666667,0.5169811320754717,0.4830188679245283,0.5223880597014925,0.9319727891156463,0.06802721088435375,137,128,10,140
F,,3,0.1,,20-40,0.8024434122884442,0.8227513227513228,0.17724867724867724,0.6490428441203282,0.35095715587967186,0.4468390804597701,0.9139922978177151,0.08600770218228498,712,385,67,311
F,,3,0.1,,40-60,0.7679016002651827,0.7240618101545254,0.27593818984547464,0.6719914802981896,0.32800851970181044,0.3474576271186441,0.9098774333093006,0.09012256669069935,1262,616,125,328
F,,3,0.1,,60-80,0.7584458396273918,0.75,0.25,0.6535750251762337,0.3464249748237664,0.3582089552238806,0.9102384291725105,0.08976157082748948,649,344,64,192
F,,3,0.1,,80+,0.8399122807017544,0.75,0.25,0.6842105263157895,0.3157894736842105,0.42857142857142855,0.896551724137931,0.10344827586206896,26,12,3,9
F,,3,0.1,M,0-20,0.8181122588402471,0.9345794392523364,0.06542056074766354,0.543859649122807,0.45614035087719296,0.5617977528089888,0.93,0.07,93,78,7,100
F,,3,0.1,M,20-40,0.7982525351821192,0.78125,0.21875,0.6672185430463576,0.33278145695364236,0.49875311720698257,0.8779956427015251,0.12200435729847495,403,201,56,200
F,,3,0.1,M,40-60,0.7677040827865173,0.7093425605536332,0.2906574394463668,0.6872082166199813,0.3127917833800187,0.37962962962962965,0.8975609756097561,0.1024390243902439,736,335,84,205
F,,3,0.1,M,60-80,0.7620046880232169,0.7290322580645161,0.2709677419354839,0.6816608996539792,0.31833910034602075,0.38047138047138046,0.9036697247706422,0.0963302752293578,394,184,42,113
F,,3,0.1,M,80+,0.6470588235294117,0.0,1.0,0.8235294117647058,0.17647058823529413,0.0,0.9333333333333333,0.06666666666666667,14,3,1,0
F,,3,0.1,F,0-20,0.7778327560613557,0.9302325581395349,0.06976744186046512,0.46808510638297873,0.5319148936170213,0.4444444444444444,0.9361702127659575,0.06382978723404255,44,50,3,40
F,,3,0.1,F,20-40,0.8285505270508429,0.9098360655737705,0.09016393442622951,0.6267748478701826,0.37322515212981744,0.376271186440678,0.965625,0.034375,309,184,11,111
F,,3,0.1,F,40-60,0.7725390636805995,0.75,0.25,0.6517967781908303,0.34820322180916974,0.30445544554455445,0.927689594356261,0.07231040564373897,526,281,41,123
F,,3,0.1,F,60-80,0.7555051890731241,0.7821782178217822,0.21782178217821782,0.6144578313253012,0.3855421686746988,0.3305439330543933,0.9205776173285198,0.07942238267148015,255,160,22,79
F,,3,0.1,F,80+,0.8441558441558441,0.8181818181818182,0.18181818181818182,0.5714285714285714,0.42857142857142855,0.5,0.8571428571428571,0.14285714285714285,12,9,2,9
F,,3,0.25,,,0.7803326247980356,0.7806244995996797,0.21937550040032025,0.6473893701709201,0.3526106298290798,0.39298669891172916,0.9098387627509049,0.0901612372490951,2765,1506,274,975
F,,3,0.25,M,,0.7841961377620761,0.7673267326732673,0.23267326732673269,0.6677591151167555,0.33224088488324455,0.4332634521313767,0.8965896589658966,0.1034103410341034,1630,811,188,620
F,,3,0.25,F,,0.7800961550376071,0.8049886621315193,0.19501133786848074,0.6202185792349727,0.3797814207650273,0.3380952380952381,0.9295659295659295,0.07043407043407043,1135,695,86,355
F,,3,0.25,,0-20,0.7961509433962264,0.9466666666666667,0.05333333333333334,0.5207547169811321,0.47924528301886793,0.5278810408921933,0.9452054794520548,0.0547945205479452,138,127,8,142
F,,3,0.25,,20-40,0.7952376129222073,0.8068783068783069,0.1931216931216931,0.6417502278942571,0.35824977210574294,0.4369627507163324,0.9060489060489061,0.09395109395109395,704,393,73,305
F,,3,0.25,,40-60,0.7656999720241581,0.7284768211920529,0.271523178807947,0.6767838125665602,0.3232161874334398,0.35218783351120597,0.9117647058823529,0.08823529411764706,1271,607,123,330
F,,3,0.25,,60-80,0.7476475956696879,0.73828125,0.26171875,0.6364551863041289,0.3635448136958711,0.34363636363636363,0.9041487839771102,0.09585121602288985,632,361,67,189
F,,3,0.25,,80+,0.7960526315789473,0.75,0.25,0.5263157894736842,0.47368421052631576,0.3333333333333333,0.8695652173913043,0.13043478260869565,20,18,3,9
F,,3,0.25,M,0-20,0.7967426354047111,0.9439252336448598,0.056074766355140186,0.52046783625731,0.47953216374269003,0.5519125683060109,0.9368421052631579,0.06315789473684211,89,82,6,101
F,,3,0.25,M,20-40,0.7907569329470198,0.7734375,0.2265625,0.6622516556291391,0.33774834437086093,0.4925373134328358,0.8733624454148472,0.12663755458515283,400,204,58,198
F,,3,0.25,M,40-60,0.774595420636536,0.726643598615917,0.27335640138408307,0.6918767507002801,0.3081232492997199,0.3888888888888889,0.9036585365853659,0.09634146341463415,741,330,79,210
F,,3,0.25,M,60-80,0.7568590244446926,0.7161290322580646,0.2838709677419355,0.6730103806228374,0.32698961937716264,0.37,0.8983833718244804,0.10161662817551963,389,189,44,111
F,,3,0.25,M,80+,0.2941176470588235,0.0,1.0,0.6470588235294118,0.35294117647058826,0.0,0.9166666666666666,0.08333333333333333,11,6,1,0
F,,3,0.25,F,0-20,0.7899554675903019,0.9534883720930233,0.046511627906976744,0.5212765957446809,0.4787234042553192,0.47674418604651164,0.9607843137254902,0.0392156862745098,49,45,2,41
F,,3,0.25,F,20-40,0.8245602367572241,0.8770491803278688,0.12295081967213115,0.6166328600405679,0.38336713995943206,0.3614864864864865,0.9529780564263323,0.047021943573667714,304,189,15,107
F,,3,0.25,F,40-60,0.7571402665699519,0.7317073170731707,0.2682926829268293,0.6567534076827757,0.34324659231722426,0.3022670025188917,0.9233449477351916,0.07665505226480836,530,277,44,120
F,,3,0.25,F,60-80,0.735440772992962,0.7722772277227723,0.22772277227722773,0.5855421686746988,0.41445783132530123,0.312,0.9135338345864662,0.08646616541353383,243,172,23,78
F,,3,0.25,F,80+,0.8354978354978355,0.8181818181818182,0.18181818181818182,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.8181818181818182,0.18181818181818182,9,12,2,9
F,,3,0.5,,,0.7717685269732995,0.7285828662930345,0.2714171337069656,0.7035822992273473,0.2964177007726528,0.4181985294117647,0.8986244019138756,0.1013755980861244,3005,1266,339,910
F,,3,0.5,M,,0.7732268669308554,0.7227722772277227,0.27722772277227725,0.7197869725522327,0.2802130274477673,0.4605678233438486,0.8869257950530035,0.11307420494699646,1757,684,224,584
F,,3,0.5,F,,0.774429699019863,0.7392290249433107,0.26077097505668934,0.6819672131147541,0.3180327868852459,0.3590308370044053,0.9156272927366104,0.08437270726338958,1248,582,115,326
F,,3,0.5,,0-20,0.7805534591194968,0.9066666666666666,0.09333333333333334,0.5622641509433962,0.4377358490566038,0.5396825396825397,0.9141104294478528,0.08588957055214724,149,116,14,136
F,,3,0.5,,20-40,0.7833798768165222,0.746031746031746,0.25396825396825395,0.6946216955332726,0.3053783044667274,0.45705024311183146,0.8881118881118881,0.11188811188811189,762,335,96,282
F,,3,0.5,,40-60,0.7594230393989189,0.6622516556291391,0.33774834437086093,0.7321618743343983,0.2678381256656017,0.37359900373599003,0.899869109947644,0.10013089005235602,1375,503,153,300
F,,3,0.5,,60-80,0.7429270518630414,0.71484375,0.28515625,0.6988922457200403,0.3011077542799597,0.3796680497925311,0.9048239895697523,0.09517601043024772,694,299,73,183
F,,3,0.5,,80+,0.719298245614035,0.75,0.25,0.6578947368421053,0.34210526315789475,0.4090909090909091,0.8928571428571429,0.10714285714285714,25,13,3,9
F,,3,0.5,M,0-20,0.7788708531453243,0.897196261682243,0.102803738317757,0.5380116959064327,0.4619883040935672,0.5485714285714286,0.8932038834951457,0.10679611650485436,92,79,11,96
F,,3,0.5,M,20-40,0.7762184395695365,0.71875,0.28125,0.7086092715231788,0.2913907284768212,0.5111111111111111,0.856,0.144,428,176,72,184
F,,3,0.5,M,40-60,0.7648609616857124,0.671280276816609,0.328719723183391,0.746031746031746,0.25396825396825395,0.41630901287553645,0.8937360178970917,0.10626398210290827,799,272,95,194
F,,3,0.5,M,60-80,0.7516687130260074,0.7096774193548387,0.2903225806451613,0.7352941176470589,0.2647058823529412,0.41825095057034223,0.9042553191489362,0.09574468085106383,425,153,45,110
F,,3,0.5,M,80+,0.05882352941176472,0.0,1.0,0.7647058823529411,0.23529411764705882,0.0,0.9285714285714286,0.07142857142857142,13,4,1,0
F,,3,0.5,F,0-20,0.781048985650668,0.9302325581395349,0.06976744186046512,0.6063829787234043,0.39361702127659576,0.5194805194805194,0.95,0.05,57,37,3,40
F,,3,0.5,F,20-40,0.8139693412695773,0.8032786885245902,0.19672131147540983,0.6774847870182555,0.3225152129817444,0.38132295719844356,0.9329608938547486,0.0670391061452514,334,159,24,98
F,,3,0.5,F,40-60,0.7538837005470426,0.6463414634146342,0.35365853658536583,0.7137546468401487,0.2862453531598513,0.314540059347181,0.9085173501577287,0.0914826498422713,576,231,58,106
F,,3,0.5,F,60-80,0.7285697244423237,0.7227722772277227,0.27722772277227725,0.6481927710843374,0.35180722891566263,0.3333333333333333,0.9057239057239057,0.09427609427609428,269,146,28,73
F,,3,0.5,F,80+,0.7229437229437229,0.8181818181818182,0.18181818181818182,0.5714285714285714,0.42857142857142855,0.5,0.8571428571428571,0.14285714285714285,12,9,2,9
F,,3,0.75,,,0.7653354713740554,0.7021617293835068,0.2978382706164932,0.7035822992273473,0.2964177007726528,0.4092393840410639,0.8898430559668344,0.11015694403316553,3005,1266,372,877
F,,3,0.75,M,,0.7627230359250592,0.6881188118811881,0.3118811881188119,0.711593609176567,0.288406390823433,0.44126984126984126,0.8733031674208145,0.12669683257918551,1737,704,252,556
F,,3,0.75,F,,0.7724471209248727,0.7278911564625851,0.272108843537415,0.692896174863388,0.307103825136612,0.3635334088335221,0.9135446685878963,0.08645533141210375,1268,562,120,321
F,,3,0.75,,0-20,0.7616100628930816,0.86,0.14,0.5622641509433962,0.4377358490566038,0.5265306122448979,0.8764705882352941,0.12352941176470589,149,116,21,129
F,,3,0.75,,20-40,0.7856684657049288,0.7301587301587301,0.2698412698412698,0.7019143117593437,0.29808568824065634,0.4577114427860697,0.8830275229357798,0.11697247706422019,770,327,102,276
F,,3,0.75,,40-60,0.7501898360709692,0.6379690949227373,0.3620309050772627,0.7257720979765708,0.27422790202342917,0.35945273631840796,0.8925998690242305,0.10740013097576949,1363,515,164,289
F,,3,0.75,,60-80,0.7426044813695871,0.6796875,0.3203125,0.6998992950654582,0.3001007049345418,0.3686440677966102,0.8944658944658944,0.10553410553410554,695,298,82,174
F,,3,0.75,,80+,0.8004385964912281,0.75,0.25,0.7368421052631579,0.2631578947368421,0.47368421052631576,0.9032258064516129,0.0967741935483871,28,10,3,9
F,,3,0.75,M,0-20,0.7687599059955184,0.8504672897196262,0.14953271028037382,0.5614035087719298,0.43859649122807015,0.5481927710843374,0.8571428571428571,0.14285714285714285,96,75,16,91
F,,3,0.75,M,20-40,0.7760244205298013,0.6875,0.3125,0.7152317880794702,0.2847682119205298,0.5057471264367817,0.84375,0.15625,432,172,80,176
F,,3,0.75,M,40-60,0.7432564721390287,0.6332179930795848,0.36678200692041524,0.7320261437908496,0.2679738562091503,0.3893617021276596,0.8808988764044944,0.11910112359550562,784,287,106,183
F,,3,0.75,M,60-80,0.7564906797633665,0.6838709677419355,0.3161290322580645,0.7110726643598616,0.2889273356401384,0.3882783882783883,0.8934782608695652,0.10652173913043478,411,167,49,106
F,,3,0.75,M,80+,0.4117647058823529,0.0,1.0,0.8235294117647058,0.17647058823529413,0.0,0.9333333333333333,0.06666666666666667,14,3,1,0
F,,3,0.75,F,0-20,0.7459178624443344,0.8837209302325582,0.11627906976744186,0.5638297872340425,0.43617021276595747,0.4810126582278481,0.9137931034482759,0.08620689655172414,53,41,5,38
F,,3,0.75,F,20-40,0.8178266218867423,0.819672131147541,0.18032786885245902,0.6855983772819473,0.3144016227180527,0.39215686274509803,0.9388888888888889,0.06111111111111111,338,155,22,100
F,,3,0.75,F,40-60,0.7629582615528757,0.6463414634146342,0.35365853658536583,0.7174721189591078,0.2825278810408922,0.31736526946107785,0.9089481946624803,0.09105180533751962,579,228,58,106
F,,3,0.75,F,60-80,0.7215793868543482,0.6732673267326733,0.32673267326732675,0.6843373493975904,0.3156626506024096,0.3417085427135678,0.8958990536277602,0.10410094637223975,284,131,33,68
F,,3,0.75,F,80+,0.7965367965367965,0.8181818181818182,0.18181818181818182,0.6666666666666666,0.3333333333333333,0.5625,0.875,0.125,14,7,2,9
F,,3,1.0,,,0.7361952310619275,0.7205764611689351,0.27942353883106485,0.6427066260828845,0.3572933739171154,0.37098103874690846,0.8872010342598577,0.11279896574014221,2745,1526,349,900
F,,3,1.0,M,,0.7323072024531417,0.7153465346534653,0.28465346534653463,0.6439983613273249,0.35600163867267515,0.39944713199723564,0.8723640399556049,0.12763596004439512,1572,869,230,578
F,,3,1.0,F,,0.7414210128495842,0.7301587301587301,0.2698412698412698,0.6409836065573771,0.3590163934426229,0.3289070480081716,0.9078947368421053,0.09210526315789473,1173,657,119,322
F,,3,1.0,,0-20,0.7701635220125786,0.8466666666666667,0.15333333333333332,0.5660377358490566,0.4339622641509434,0.5247933884297521,0.8670520231213873,0.1329479768786127,150,115,23,127
F,,3,1.0,,20-40,0.7522632673042883,0.7592592592592593,0.24074074074074073,0.6381039197812215,0.3618960802187785,0.4195906432748538,0.8849557522123894,0.11504424778761062,700,397,91,287
F,,3,1.0,,40-60,0.7176978938187495,0.6534216335540839,0.3465783664459161,0.6703940362087327,0.32960596379126733,0.32349726775956283,0.8891242937853108,0.11087570621468927,1259,619,157,296
F,,3,1.0,,60-80,0.7074206948640483,0.7109375,0.2890625,0.6163141993957704,0.38368580060422963,0.32326820603907636,0.892128279883382,0.10787172011661808,612,381,74,182
F,,3,1.0,,80+,0.6491228070175439,0.6666666666666666,0.3333333333333333,0.631578947368421,0.3684210526315789,0.36363636363636365,0.8571428571428571,0.14285714285714285,24,14,4,8
F,,3,1.0,M,0-20,0.7765753948734765,0.8504672897196262,0.14953271028037382,0.5555555555555556,0.4444444444444444,0.5449101796407185,0.8558558558558559,0.14414414414414414,95,76,16,91
F,,3,1.0,M,20-40,0.7282634002483444,0.72265625,0.27734375,0.640728476821192,0.35927152317880795,0.4601990049751244,0.8449781659388647,0.15502183406113537,387,217,71,185
F,,3,1.0,M,40-60,0.7226309208804629,0.6505190311418685,0.3494809688581315,0.6834733893557423,0.3165266106442577,0.3567362428842505,0.8787515006002401,0.1212484993997599,732,339,101,188
F,,3,1.0,M,60-80,0.7084049559102579,0.7354838709677419,0.2645161290322581,0.5986159169550173,0.4013840830449827,0.32947976878612717,0.8940568475452196,0.10594315245478036,346,232,41,114
